ticker,ym,prox_52w_high,reversao,idio_vol_12m,hhi_posse,peer_ret,delta_breadth_w,dem_pct_w,EFIT
AALR3,202207,1,0.0249875059610601,0.142565443082779,,,,,
AALR3,202208,0.976202051117682,-0.0553562230156854,0.130419341578866,,0.0908663921728402,,,
AALR3,202209,1,0.0237979488823159,0.119564931932942,,0.0249053039942973,-0.230639730639731,0.101693013460274,
AALR3,202210,1,-0.0437810519435551,0.102016361569703,,0.0427323324719441,0.0240700218818381,0.0707174824377577,
AALR3,202211,0.953279860964282,-0.0100095803814735,0.0751735804768122,,-0.0745326703608673,0.0341880341880342,0.126290292066777,
AALR3,202212,1,0.0467201390357205,0.0409801722623791,,,,,
AALR3,202301,0.990277732031826,-0.0693069091907574,0.0409347410166949,,0.0739476441108985,,,
AALR3,202302,0.960648131182493,0.0097222679681731,0.0438692852131238,,0.199896970751488,-0.00473571646807211,0.0202028004578954,
AALR3,202303,1,0.0299204959284927,0.0470244185669287,,-0.0107466800676268,-0.00291634689178818,0.0490955002154165,
AALR3,202304,1,-0.0857831656214703,0.042277007950279,,,,,
AALR3,202305,1,-0.0142032705313628,0.0422138041841477,,0.142977487549023,,,
AALR3,202306,1,-0.00612688784731796,0.0413405572284179,,0.0930910681110466,-0.00824256697085664,0.0517506903611605,
AALR3,202307,1,-0.0352326869946282,0.0395616786518497,,0.040456442486405,-0.00148411991688928,0.0450098069156395,
AALR3,202308,0.331677033350169,-0.0147058988524973,0.189857155314579,,-0.057349655770284,-0.210315101070155,-0.966217768917668,
AALR3,202309,0.404554890769735,0.668322966649831,0.206821986620293,,,,,
AALR3,202310,0.40372671445174,-0.219725365616815,0.208567025870184,,-0.0381537748774564,,,
AALR3,202311,0.472049681101572,0.00204712966495091,0.209750842049763,,-0.052040447246153,-0.82672138622891,-0.0171236918855087,
AALR3,202312,0.430641812952675,-0.169230730105669,0.208448095727697,,,,,
AALR3,202401,0.34989647796025,0.0877193011808998,0.209344552568577,,-0.0394073074362777,,,
AALR3,202402,0.351966879265619,0.187499988537568,0.209956802824894,,0.058804336770003,0.0960207612456747,-0.0100468134935528,
AALR3,202403,0.37971015408455,-0.00591718246905049,0.206881961149919,,,,,
AALR3,202404,0.422360247220817,-0.0788235383875229,0.217445353289567,,0.0212135641692428,,,
