ticker,ym,stock_iq,n_fundos
SMLS3,201902,-0.000169197058225898,964
SMTO3,201902,-0.00101873624443959,751
SSBR3,201902,-1.6497641603576e-06,340
STBP3,201902,7.21640017396008e-05,559
SULA11,201902,3.1379681352719e-05,662
SUZB3,201902,-2.07856241229438e-05,1050
TAEE11,201902,-0.000905177045041403,928
TEND3,201902,-0.000579959648208347,611
TESA3,201902,-1.72934270617159e-06,162
TGMA3,201902,-0.000671795497742061,564
TIET11,201902,-1.45357325618618e-05,559
TIMP3,201902,2.26341415420523e-05,906
TOTS3,201902,0.000138750224738323,613
TRPL4,201902,-0.000604459642371553,670
TUPY3,201902,-0.000131429719534948,578
UGPA3,201902,-6.46639409411869e-05,988
UNIP6,201902,-4.12428323233022e-05,458
USIM5,201902,-0.000259974720539897,911
VALE3,201902,0.00187821814869633,1174
VIVT3,201902,5.91051621714688e-05,449
VIVT4,201902,-0.000151459463088764,930
VLID3,201902,-3.8193680060683e-05,394
VULC3,201902,7.38318573473489e-05,566
VVAR3,201902,-4.76314244095341e-05,894
WEGE3,201902,-0.000752752699684454,880
WIZS3,201902,9.77494215591487e-05,553
AALR3,201903,7.36763442931562e-05,500
ABCB4,201903,-9.09715194796563e-06,476
ABEV3,201903,0.000477408567183467,988
ALSC3,201903,-0.000535811964104933,596
AZUL4,201903,3.13124402038897e-05,934
B3SA3,201903,0.001036283591312,1158
BBAS3,201903,0.000968341627647979,1225
BBDC3,201903,-0.000667635023088151,917
BBDC4,201903,0.00291727312184902,1226
BBSE3,201903,-0.000731717716136517,858
BPAC11,201903,-0.000104391482153293,605
BRAP4,201903,-0.000519093681540955,1006
BRDT3,201903,-0.000782353858273196,1014
BRFS3,201903,-0.000532606085760768,917
BRKM5,201903,-0.000903310607459029,943
BRML3,201903,3.65792621100565e-05,1010
BRSR6,201903,0.0001046864196717,634
BTOW3,201903,-0.000661936368806811,954
CCRO3,201903,0.000188416144455294,944
CESP6,201903,0.000392402258780997,801
CGAS5,201903,-8.62994001088075e-05,238
CIEL3,201903,-3.27659969852339e-05,863
CMIG3,201903,0.000217225748179745,688
CMIG4,201903,8.76336711970114e-05,1015
CPFE3,201903,-0.000428426637011178,548
CPLE3,201903,-0.000116602186114452,452
CPLE6,201903,-0.000517127212040012,689
CRFB3,201903,1.21122578921764e-05,584
CSAN3,201903,-0.000667459328984606,970
CSMG3,201903,-0.000383602883255579,725
CSNA3,201903,-0.000581513072661375,862
CVCB3,201903,0.000236922138154222,1025
CYRE3,201903,-0.000973111760189295,1007
DTEX3,201903,0.000142803356817854,577
ECOR3,201903,-0.000703558672402184,871
EGIE3,201903,-0.000566269259320833,863
ELET3,201903,-0.000745128365344151,997
ELET6,201903,-0.001067640189575,994
EMBR3,201903,-8.69142538015965e-05,874
ENBR3,201903,-0.000751791830379232,911
ENGI11,201903,0.000318446070426608,869
EQTL3,201903,0.000754417337153745,1150
ESTC3,201903,-0.00014984923607748,983
EUCA4,201903,-6.36357115852889e-05,398
EZTC3,201903,7.88105143431398e-05,594
FLRY3,201903,1.75880579622681e-05,823
GFSA3,201903,-7.03077235145303e-06,150
GGBR3,201903,-1.74792933657447e-05,454
GGBR4,201903,-0.00057598903128546,1004
GOAU3,201903,-1.05394692140316e-05,341
GOAU4,201903,-0.000530585281110282,947
GOLL4,201903,-1.05347547883187e-05,864
GUAR3,201903,8.97136174717759e-05,528
HGTX3,201903,0.000365286840219766,837
HYPE3,201903,-0.000121962896226466,880
IDNT3,201903,-0.000347740532064759,225
IGTA3,201903,-0.000533320092496769,971
IRBR3,201903,-0.000310602837889477,848
ITSA4,201903,0.000657238276196258,1076
ITUB4,201903,0.00151739164992797,1134
JBSS3,201903,-0.000166721823035541,909
JPSA3,201903,5.33785606913391e-05,571
KLBN11,201903,-0.000125903901859899,847
KROT3,201903,-1.13132662905984e-05,942
LAME4,201903,5.38433681594331e-05,971
LEVE3,201903,-8.15661663359595e-05,406
LIGT3,201903,-0.000991944481733963,780
LINX3,201903,-0.00054616802446537,854
LREN3,201903,0.000971825209022722,1144
MEAL3,201903,-0.000106794218264224,475
MGLU3,201903,-0.000594449197536633,1038
MPLU3,201903,0.000146386453023479,441
MRFG3,201903,-0.000101294899598205,785
MRVE3,201903,-0.00100868436154115,926
MULT3,201903,-0.000545246183854396,933
MYPK3,201903,6.77133049774774e-05,622
NATU3,201903,-0.000162290969288837,939
OIBR3,201903,0.000160044372173852,523
OMGE3,201903,-0.000719332661712975,553
PARD3,201903,8.94518042488379e-05,520
PCAR4,201903,8.87018734776843e-05,986
PETR3,201903,4.60063681685159e-05,947
PETR4,201903,0.00544462704413154,1172
PINE4,201903,4.11536132774738e-06,198
PSSA3,201903,2.34386010416806e-05,552
QGEP3,201903,-3.32974027466695e-05,413
QUAL3,201903,9.3857511929148e-06,842
RADL3,201903,-0.000184397123681334,895
RAIL3,201903,0.000121566039026403,956
RAPT4,201903,-3.89220417054306e-05,667
RDNI3,201903,-2.78945657231676e-05,304
RENT3,201903,0.000377871534748051,1138
RLOG3,201903,-6.12459796253739e-05,548
SANB11,201903,-0.000871553333749738,907
SAPR11,201903,7.7395334188418e-05,730
SBSP3,201903,-0.00042797847611942,954
SEER3,201903,4.48820893970641e-06,591
SMLS3,201903,6.82073609989487e-05,906
SSBR3,201903,-3.09930501013941e-05,344
SUZB3,201903,-0.000153675071291975,1082
TAEE11,201903,-0.00066690685402753,871
TEND3,201903,0.000120337688784427,572
TESA3,201903,-4.7704862787295e-06,161
TGMA3,201903,-0.000543788511002467,519
TIMP3,201903,-0.000124873189604992,879
TOTS3,201903,-0.00040080549659635,645
TRPL4,201903,-0.000497442727805839,531
UGPA3,201903,-0.000186168596306165,960
USIM5,201903,-0.000115011737488502,880
VALE3,201903,0.00212844107603498,1159
VIVT3,201903,5.82896557740122e-05,450
VIVT4,201903,-0.000132813918373093,932
VULC3,201903,-9.37566206073079e-05,515
VVAR3,201903,-6.90928269333418e-05,831
WEGE3,201903,5.3875962469817e-05,848
WIZS3,201903,7.72231005408586e-05,516
AALR3,201904,0.00016161321482468,486
ABCB4,201904,-2.99219180241814e-05,482
ABEV3,201904,0.000589614112878744,957
ALSC3,201904,-0.000613585292388506,583
AZUL4,201904,0.00065765626509742,876
B3SA3,201904,0.00165701022869392,1148
BBAS3,201904,0.0014356749559967,1210
BBDC3,201904,-0.000945709624074101,909
BBDC4,201904,0.00308707375362123,1222
BBSE3,201904,-0.000791111267157792,844
BPAC11,201904,-0.000141523961024178,606
BRAP4,201904,0.000175312272162358,938
BRDT3,201904,-0.00064611336939788,918
BRFS3,201904,-0.000508629930691488,983
BRKM5,201904,-0.000964099348460323,890
BRML3,201904,5.57083924434963e-05,1027
BRSR6,201904,-5.02938095959701e-06,641
BTOW3,201904,-0.000641543468301952,884
CCRO3,201904,-0.000738585710180434,946
CESP6,201904,0.000249068927839929,875
CIEL3,201904,-3.68825438728234e-05,858
CMIG3,201904,0.000415257071669399,696
CMIG4,201904,0.000119708181440889,1067
CPFE3,201904,-0.000395694230728998,543
CPLE3,201904,-3.60789447871161e-05,483
CPLE6,201904,-0.00046127333706692,718
CRFB3,201904,-0.000324866991742468,655
CSAN3,201904,-0.000908740556022269,990
CSMG3,201904,-0.000155681547158458,789
CSNA3,201904,-0.000114716827684043,705
CVCB3,201904,-0.00053472051143389,1007
CYRE3,201904,-0.000828411816307408,987
DTEX3,201904,-0.000185497032150079,625
ECOR3,201904,-0.000166525409090812,813
EGIE3,201904,-0.000506511910327816,859
ELET3,201904,-0.00117827465924069,982
ELET6,201904,-0.00120953880977535,963
ELPL3,201904,-2.29830210997648e-06,224
EMBR3,201904,-0.000109558021425379,835
ENBR3,201904,-0.000815044634080422,905
ENEV3,201904,-0.000856026832864823,793
ENGI11,201904,0.000806736406843754,867
EQTL3,201904,0.00102568117450104,1161
ESTC3,201904,-0.000269441209820922,948
EUCA4,201904,-3.19898294089368e-05,403
FLRY3,201904,-0.000199135879774389,870
GFSA3,201904,-4.54029472041463e-05,260
GGBR4,201904,-2.88415588244557e-06,937
GNDI3,201904,-0.000179334172349085,696
GOAU3,201904,-2.41535153431687e-05,343
GOAU4,201904,-9.1730462156649e-06,889
GOLL4,201904,-0.000115925610173536,804
GUAR3,201904,-0.000544529657947081,537
HAPV3,201904,-0.000849223517020429,825
HYPE3,201904,-0.000152875229094277,893
IDNT3,201904,-0.000234388735715013,228
IGTA3,201904,-0.000637558198137791,943
IRBR3,201904,-0.000382505986700141,846
ITSA3,201904,2.67225597663436e-06,300
ITSA4,201904,0.000613274938213513,1023
ITUB4,201904,0.00167804385138196,1116
JBSS3,201904,0.000131306696771649,980
JPSA3,201904,9.53410978735732e-05,561
KLBN11,201904,-0.000148693108749563,853
KROT11,201904,0.000103352214270109,203
KROT3,201904,-0.000193385844770408,894
LAME4,201904,3.54795336882905e-05,882
LIGT3,201904,-0.00122449403520037,695
LINX3,201904,-0.000758676085492374,811
LREN3,201904,0.00119391685496342,1118
MEAL3,201904,-2.75979251695674e-05,419
MGLU3,201904,-0.000573593849387218,1028
MRFG3,201904,-5.05006743968278e-05,772
MRVE3,201904,-0.00085764405951327,905
MULT3,201904,-0.000519279431971356,944
MYPK3,201904,-3.39284223961045e-05,600
NATU3,201904,-0.000367292599567736,966
OIBR3,201904,0.000224442092055373,551
OIBR4,201904,2.66235395261067e-06,258
OMGE3,201904,-0.000822093302596682,567
PARD3,201904,4.58578576038251e-05,593
PCAR4,201904,-0.000190190605735136,1012
PETR3,201904,-0.000388382095203747,922
PETR4,201904,0.00465331325693922,1191
PINE4,201904,1.28156325146035e-07,187
PSSA3,201904,-4.91966989906768e-05,540
QUAL3,201904,3.25635963864191e-05,868
RADL3,201904,-0.00138630945407803,913
RAIL3,201904,-0.00017827360051221,966
RAPT4,201904,-2.96505286618876e-06,635
RDNI3,201904,-2.95606160724336e-05,304
RENT3,201904,0.000399354289200509,1108
RLOG3,201904,0.000106484576439784,554
SANB11,201904,-0.000700708436067851,859
SAPR11,201904,0.000320940083224473,699
SBSP3,201904,2.61396986459369e-05,951
SEER3,201904,1.92849916541442e-05,541
SMLS3,201904,0.00011862177006546,878
SMTO3,201904,-0.000601064963894927,711
SSBR3,201904,-1.33824526821771e-05,345
SULA11,201904,6.51500300351085e-05,554
SUZB3,201904,-0.000443959869632003,1079
TAEE11,201904,-0.000581855496615062,857
TEND3,201904,0.000139145086641926,530
TGMA3,201904,-0.00054177557612491,508
TIET11,201904,-1.87269857125771e-05,576
TIMP3,201904,-0.000149201830228206,851
TOTS3,201904,-0.000345664492116416,629
TRPL4,201904,-0.000174575919385963,561
UGPA3,201904,-7.19490940067364e-05,945
USIM5,201904,2.88599425937034e-05,830
VALE3,201904,0.00214863340848426,1178
VIVT3,201904,-1.63270955080048e-06,365
VIVT4,201904,-0.000107396189303571,913
VULC3,201904,3.57421748993401e-05,528
VVAR3,201904,-2.30150229202579e-05,815
WEGE3,201904,2.43451614981568e-05,826
WIZS3,201904,0.000219734780187098,472
AALR3,201905,0.000300966011211171,485
ABEV3,201905,0.000608657910747402,1020
ALPA4,201905,0.00117911231922088,608
ALSC3,201905,-0.000816968332068337,613
AZUL4,201905,-0.000375779238069522,1030
B3SA3,201905,0.00294395200166081,1136
BBAS3,201905,0.00277154057707003,1199
BBDC3,201905,-0.000851451534026454,947
BBDC4,201905,0.00680289714490359,1217
BBSE3,201905,-0.00131814869161425,871
BEEF3,201905,3.01083577313575e-05,540
BIDI4,201905,-0.000984570776838705,661
BPAC11,201905,-9.82208683672499e-05,681
BRAP4,201905,-0.000198413618562268,954
BRDT3,201905,-0.00101397640917319,943
BRFS3,201905,-0.000762939082068387,1013
BRKM5,201905,-0.00102557589967265,908
BRML3,201905,0.000622110022055496,1049
BRSR6,201905,-0.000296215883786231,624
BTOW3,201905,-0.000103836221759963,880
CCRO3,201905,-0.000809275920756702,948
CESP6,201905,0.000542333883803602,862
CIEL3,201905,-3.64334346591464e-05,854
CMIG3,201905,0.000118784891390219,707
CMIG4,201905,-0.000182284748847627,1078
CPFE3,201905,-0.000358650978825787,463
CPLE3,201905,7.8285869369295e-05,409
CPLE6,201905,-0.000650209925080049,688
CRFB3,201905,-0.000802660519843766,716
CSAN3,201905,-0.000872471770886198,977
CSMG3,201905,-0.000530072654983526,750
CSNA3,201905,-0.000966499638520667,859
CVCB3,201905,-0.000265285449548957,1037
CYRE3,201905,-0.00151531956508201,1015
DTEX3,201905,-0.000607763137564066,505
ECOR3,201905,-0.0010727684884624,869
EGIE3,201905,-0.000945650842186624,866
ELET3,201905,-0.00174767067541633,999
ELET6,201905,-0.00181095653850892,1005
ELPL3,201905,-3.9252816929993e-07,221
EMBR3,201905,-0.000719967515667842,879
ENBR3,201905,-0.00104861785704185,948
ENEV3,201905,-0.00100841741860544,798
ENGI11,201905,0.000391877581340954,916
EQTL3,201905,0.00227019303846918,1135
ESTC3,201905,-0.0010542134867379,949
EUCA4,201905,-5.15889271239855e-05,401
FLRY3,201905,-0.000713957908351607,870
GGBR4,201905,-0.000545070918731215,974
GOAU3,201905,-2.61091203812409e-05,345
GOAU4,201905,-0.000600237014284099,926
GOLL4,201905,-0.00107904273545371,910
GUAR3,201905,-0.000163426645542341,446
HAPV3,201905,-0.000571068726780231,814
HGTX3,201905,0.000714516184115526,829
HYPE3,201905,-0.00122226663326948,872
IDNT3,201905,-0.000221964769280111,227
IGTA3,201905,-0.000835047941174092,982
IRBR3,201905,-0.00150234656031157,968
ITSA4,201905,0.00152961976829725,1047
ITUB4,201905,0.00443705040345057,1119
JBSS3,201905,-0.000230168289695777,956
JPSA3,201905,0.000232346236044048,563
KLBN11,201905,6.65975850361867e-05,877
KROT11,201905,6.35956069545103e-05,203
KROT3,201905,-0.000679062729816471,941
LAME4,201905,-0.000547773551634995,886
LIGT3,201905,-0.00210770427741308,666
LINX3,201905,-0.0012826048062022,776
LREN3,201905,0.00187224040521577,1135
MEAL3,201905,-0.000306737794080896,413
MGLU3,201905,-0.00066625275830226,1042
MRFG3,201905,-0.000101262643299265,815
MRVE3,201905,-0.000936602643593401,951
MULT3,201905,-0.000628282662142062,1009
MYPK3,201905,-0.000344239186676091,543
NATU3,201905,-0.0011901443485808,943
OIBR3,201905,-0.000159772360087251,568
OMGE3,201905,-0.00087348810855951,545
PARD3,201905,3.71576532651826e-05,527
PCAR4,201905,-0.00013184580690974,1024
PETR3,201905,-0.000142596195953962,951
PETR4,201905,0.00748910693670895,1182
PINE4,201905,1.36441528812399e-07,205
PSSA3,201905,-6.64925090819116e-05,550
QUAL3,201905,-0.000801009922899013,859
RADL3,201905,-0.00192516933009155,908
RAIL3,201905,0.000182266055258426,981
RAPT4,201905,-1.61665423009597e-05,585
RDNI3,201905,-1.94893108094039e-06,299
RENT3,201905,0.000629062859539851,1133
RLOG3,201905,0.000409299573729472,522
SANB11,201905,-0.001210003073797,845
SAPR11,201905,-0.000211053520524689,693
SAPR4,201905,-6.62522275643241e-05,242
SBSP3,201905,-0.000660727958744526,955
SLCE3,201905,1.1562753621173e-05,523
SMLS3,201905,-0.000427614904201373,924
SMTO3,201905,-0.000746577572854103,697
SSBR3,201905,-3.02411538766161e-05,344
SULA11,201905,0.000127757747965322,518
SUZB3,201905,-0.000568552533708133,1027
TAEE11,201905,-0.000973103815131639,894
TEND3,201905,-0.00085262015687554,586
TGMA3,201905,-0.000665396436230022,508
TIMP3,201905,-0.000693721548623556,912
TOTS3,201905,-0.00041583928431662,803
UGPA3,201905,-0.00081215772832601,920
USIM5,201905,-3.61125057916281e-06,856
VALE3,201905,0.00602250018509609,1179
VIVT3,201905,7.5062188957526e-05,384
VIVT4,201905,-0.000638008133574764,904
VULC3,201905,0.00012888076947355,433
VVAR3,201905,-9.82958358266726e-06,850
WEGE3,201905,-9.90264521253787e-06,860
WIZS3,201905,0.000236263286879051,492
AALR3,201906,0.00029002749037782,487
ABCB4,201906,-9.50739817280495e-05,489
ABEV3,201906,0.00108880242243044,922
ALPA4,201906,0.00137804126474895,636
ALSC3,201906,-0.0010481881901209,656
ALUP11,201906,-0.00120909297934643,670
AMAR3,201906,-0.00023486777062531,380
ANIM3,201906,-0.000126550333199653,485
ARZZ3,201906,-8.23376421645265e-05,677
AZUL4,201906,0.000155072304794916,1034
B3SA3,201906,0.00339768520830091,1169
BBAS3,201906,0.0024711709677783,1184
BBDC3,201906,-0.00168652290394959,902
BBDC4,201906,0.00816891810583888,1219
BBSE3,201906,-0.00154430977977299,826
BEEF3,201906,5.49424748508248e-05,519
BIDI4,201906,-0.000517597538766865,634
BKBR3,201906,8.64636418422726e-05,484
BPAC11,201906,-0.000616211604291909,855
BRAP4,201906,-0.000545629050621232,931
BRDT3,201906,-0.00125001076629368,874
BRFS3,201906,-0.00131490667240748,975
BRKM5,201906,-0.000213754911622583,799
BRML3,201906,0.00170791286320201,1017
BRPR3,201906,-8.27059985023253e-05,402
BRSR6,201906,-0.00103073468107065,683
BTOW3,201906,-4.24104061347511e-05,848
CAML3,201906,0.000211028490940179,518
CCRO3,201906,-0.000777953102900578,886
CESP6,201906,-6.62790957653645e-05,897
CIEL3,201906,-7.42459548553907e-05,801
CMIG3,201906,1.25039634482751e-05,683
CMIG4,201906,-0.000587454132346318,1024
CPFE3,201906,-0.000997864290114327,938
CPLE3,201906,0.000555872438998451,412
CPLE6,201906,-0.00123119504770222,696
CRFB3,201906,0.000224294644710365,608
CSAN3,201906,-0.00164975405527351,938
CSMG3,201906,-0.000859321765568942,798
CSNA3,201906,-0.000238988242621591,681
CVCB3,201906,-0.000152630285717508,985
CYRE3,201906,-0.00191152031994474,1037
DIRR3,201906,0.000130558077064346,364
DTEX3,201906,-0.000442974845603894,585
ECOR3,201906,-0.000781004627194494,835
EGIE3,201906,-0.00153603358339248,805
ELET3,201906,-0.00254960762160721,997
ELET6,201906,-0.00275850857368668,969
ELPL3,201906,-3.07820948589491e-06,288
EMBR3,201906,-0.00105024646397073,794
ENBR3,201906,-0.00172690444470005,896
ENEV3,201906,-0.00156995710454487,819
ENGI11,201906,0.000433989421548598,851
EQTL3,201906,0.00329885656991874,1080
ESTC3,201906,-0.00117048367662331,939
EUCA4,201906,-7.05395436941422e-05,404
EVEN3,201906,2.80413081105352e-05,542
EZTC3,201906,-0.00171346090487447,634
FESA4,201906,4.88594640056621e-06,251
FLRY3,201906,-0.00116149415390108,843
GFSA3,201906,-1.00592732315648e-06,264
GGBR4,201906,-0.000471578883156503,943
GNDI3,201906,-0.00109500402146697,774
GOAU3,201906,-5.59151381127457e-05,352
GOAU4,201906,-0.000982940518669165,927
GOLL4,201906,-0.0026707300529123,907
GRND3,201906,0.000130907261360201,513
GUAR3,201906,-0.00023557708634107,492
HAPV3,201906,-0.000330036512784525,845
HGTX3,201906,0.000533484622463058,803
HYPE3,201906,-0.00104492503760607,823
IDNT3,201906,6.3958642352614e-06,209
IGTA3,201906,-0.000498268727892449,1036
IRBR3,201906,-0.00223555307038016,871
ITSA3,201906,-1.00743411918756e-05,302
ITSA4,201906,0.00234497466653753,1010
ITUB4,201906,0.00671532913970488,1111
JBSS3,201906,-0.00119234972894135,952
JPSA3,201906,0.000152779904635756,562
KLBN11,201906,0.000161200519184593,810
KROT11,201906,1.91577187546732e-05,205
KROT3,201906,-0.00148727356437918,900
LAME4,201906,-0.000934564022799984,860
LCAM3,201906,-0.000916473410860907,684
LEVE3,201906,-0.000124953541414239,394
LIGT3,201906,-0.000133613829081146,704
LINX3,201906,-0.00249353422144661,914
LREN3,201906,0.00207046983034034,1110
MEAL3,201906,-0.000421029013216738,487
MGLU3,201906,-0.00116806752760655,1004
MOVI3,201906,-0.000192242738090457,553
MRFG3,201906,-0.000124641760182597,780
MRVE3,201906,-0.00154300620045625,948
MULT3,201906,-0.000277714194687466,1012
MYPK3,201906,-0.000564359703788143,590
NATU3,201906,-0.00240804913224588,920
ODPV3,201906,2.74247572909261e-05,705
OIBR3,201906,-0.000489603342556117,618
OMGE3,201906,-0.00083174809904376,549
PARD3,201906,5.4814696950205e-05,544
PCAR4,201906,0.000241481959107228,977
PETR3,201906,0.00186400114294693,1049
PETR4,201906,0.00920181200267773,1204
POMO4,201906,6.69205278575965e-06,513
PRIO3,201906,-4.16793382849854e-05,380
PSSA3,201906,-4.62541470318079e-05,528
QUAL3,201906,-0.000433584279889383,831
RADL3,201906,-0.0019721041431573,897
RAIL3,201906,0.000827516380671814,961
RAPT4,201906,-0.000163165135137854,629
RDNI3,201906,3.69786055907389e-06,303
RENT3,201906,0.00113032093274987,1117
RLOG3,201906,0.000535531886135933,528
SANB11,201906,-0.00151668554732321,825
SAPR11,201906,-0.000399740980366181,694
SAPR4,201906,3.1773655260673e-05,341
SBSP3,201906,-0.00114201151931066,903
SEER3,201906,1.1944388412091e-05,572
SLCE3,201906,-6.26512614334668e-05,505
SMLS3,201906,-0.000533019840008031,880
SMTO3,201906,-0.000661700318440311,718
SSBR3,201906,-2.68752258556046e-05,364
STBP3,201906,-7.78515158385993e-05,559
SULA11,201906,5.10888650771621e-05,511
SUZB3,201906,-0.000946644111173806,1027
TAEE11,201906,-0.00112177792897929,845
TEND3,201906,-0.00107194827426401,615
TGMA3,201906,-0.00114277621437791,574
TIET11,201906,-9.18076439077277e-05,615
TIMP3,201906,-0.000518806426349758,895
TOTS3,201906,-0.000781483248508835,840
TUPY3,201906,-1.98847015412224e-05,469
UGPA3,201906,-0.00110379601825027,876
UNIP6,201906,-2.60387446273171e-05,321
USIM5,201906,-0.000168622407727071,848
VALE3,201906,0.00885031101657009,1200
VIVT3,201906,6.36024516410231e-05,415
VIVT4,201906,-0.0010370264054152,863
VLID3,201906,-6.18011792617504e-05,351
VULC3,201906,0.000313843184139946,484
VVAR3,201906,-0.000851286119683849,1002
WEGE3,201906,7.00510550477275e-05,855
WIZS3,201906,0.000339462105394083,473
AALR3,201907,0.000346160146883114,486
ABCB4,201907,-0.000128009171581197,531
ABEV3,201907,0.0011571189562856,1013
ALPA4,201907,0.00149235108789865,701
ALSC3,201907,-0.000436247196856206,711
ALUP11,201907,-0.000642912231076729,697
AMAR3,201907,-0.000238173273707,510
ANIM3,201907,0.000415448263293835,636
ARZZ3,201907,-0.000256682163986141,724
AZUL4,201907,0.00144071007852591,1100
B3SA3,201907,0.00406809551666108,1184
BBAS3,201907,0.0014306515220096,1206
BBDC3,201907,-0.00231492167265621,942
BBDC4,201907,0.00429715164768417,1231
BBSE3,201907,-0.00150926920585655,896
BEEF3,201907,-0.000105632472154918,615
BIDI4,201907,-4.23165507027926e-05,666
BKBR3,201907,9.32441690329862e-05,592
BPAC11,201907,0.00134596220657493,862
BRAP4,201907,-0.000475008449262945,986
BRDT3,201907,0.000362025829702607,1138
BRFS3,201907,-0.000472708327861523,1014
BRKM5,201907,-9.93502334444868e-05,887
BRML3,201907,0.000782308254938519,1109
BRPR3,201907,-0.000115708872227979,512
BRSR6,201907,-0.00115557311868816,686
BTOW3,201907,-0.001535234627021,962
CAML3,201907,-0.000251473697900179,589
CCRO3,201907,-0.00162897074902742,944
CESP6,201907,0.00058810639931931,923
CIEL3,201907,-5.23786602536347e-05,858
CMIG3,201907,0.000284681806791439,687
CMIG4,201907,-0.000349968903264303,1021
CPFE3,201907,-0.000828552694747676,955
CPLE3,201907,-7.37306450911226e-05,415
CPLE6,201907,-0.000922628654277295,684
CRFB3,201907,1.90177423046422e-05,579
CSAN3,201907,-0.00199194992767179,992
CSMG3,201907,-0.000405666110316691,787
CSNA3,201907,-0.000142982295395721,700
CVCB3,201907,-0.000727960915011008,1089
CYRE3,201907,-0.00130067918916939,1059
DIRR3,201907,1.45681564639691e-05,539
DTEX3,201907,-0.000654736355200633,684
ECOR3,201907,-0.000961153327353076,906
EGIE3,201907,-0.00103976435535019,842
ELET3,201907,-0.00170060448011292,989
ELET6,201907,-0.00111076784690214,979
ELPL3,201907,-6.06209408954916e-05,324
EMBR3,201907,0.000198618565102922,834
ENBR3,201907,-0.00131848432383471,924
ENEV3,201907,0.000129822186423627,803
ENGI11,201907,0.00137339531361012,820
EQTL3,201907,0.00261702728604939,1126
EUCA4,201907,-6.39084985068137e-05,410
EVEN3,201907,8.29394973757184e-06,632
EZTC3,201907,-0.00087644114538697,750
FESA4,201907,9.29756765120117e-06,472
FJTA4,201907,-5.7490484404288e-06,465
FLRY3,201907,-0.000583973008268148,916
GGBR4,201907,-0.000667387960165012,988
GNDI3,201907,-0.000433287978796379,792
GOAU3,201907,-5.961530575596e-06,353
GOAU4,201907,-0.000656095165427775,983
GOLL4,201907,-0.00211815370839839,971
GRND3,201907,2.41880339492482e-05,596
GUAR3,201907,-0.00032534119244088,697
HAPV3,201907,-0.000584950095654199,969
HGTX3,201907,0.00142811822069064,865
HYPE3,201907,-0.000838187726364686,886
IDNT3,201907,-0.000284209801240429,231
IGTA3,201907,-0.00113555488126163,1081
IRBR3,201907,-0.000662965346644225,959
ITSA3,201907,-8.07152389221944e-07,333
ITSA4,201907,0.000860140713049725,1029
ITUB4,201907,0.00421257127005578,1111
JBSS3,201907,-1.36893697892787e-06,975
JPSA3,201907,0.00015537601507929,585
KLBN11,201907,0.000219430618779324,848
KROT11,201907,1.67382600773433e-05,208
KROT3,201907,-0.00055010750142759,947
LAME4,201907,-0.000584323626614382,932
LCAM3,201907,-0.000250553123965111,714
LEVE3,201907,-0.000161260134115028,533
LIGT3,201907,-0.00200518762815906,888
LINX3,201907,-0.00206693213406093,864
LREN3,201907,0.00182901498992139,1169
MEAL3,201907,-0.000345622535859296,616
MGLU3,201907,-0.000584231014691634,1088
MOVI3,201907,-0.000139389199312664,667
MRFG3,201907,-0.000168411834001133,844
MRVE3,201907,-0.00108430040236546,1050
MULT3,201907,-0.000874569697673502,1054
MYPK3,201907,-0.000349767535125337,719
NATU3,201907,-0.00180365515616415,964
ODPV3,201907,-6.25950955076612e-05,674
OIBR3,201907,-0.000478969154230179,605
OMGE3,201907,-0.000533370489018803,525
PARD3,201907,5.9651496530587e-05,597
PCAR4,201907,-0.000301380640466456,970
PETR3,201907,-6.40083639508588e-06,1021
PETR4,201907,0.00567812265137879,1208
POMO4,201907,0.000152384263117859,603
PRIO3,201907,-0.000115114320599575,525
PSSA3,201907,-7.45787740190266e-06,530
QUAL3,201907,-0.00104700714300626,909
RADL3,201907,3.79377292008106e-05,912
RAIL3,201907,0.000196540359767449,961
RAPT4,201907,6.31027756713458e-05,677
RDNI3,201907,1.13114230694788e-05,305
RENT3,201907,0.00134111660782232,1123
RLOG3,201907,0.000359426263492796,528
SANB11,201907,-9.08119629347422e-05,856
SAPR11,201907,6.88938225634938e-05,695
SAPR4,201907,-3.67793409398602e-05,491
SBSP3,201907,-7.2759253107624e-05,950
SEER3,201907,8.3133510234406e-05,637
SLCE3,201907,-4.82571805393697e-05,567
SMLS3,201907,-0.000604611576858675,941
SMTO3,201907,0.000334314546446703,729
SSBR3,201907,-1.82175237924517e-05,390
STBP3,201907,0.000152395075009084,619
SULA11,201907,-0.00121412487502441,673
SUZB3,201907,-0.00122938337349539,992
TAEE11,201907,-0.00142596366385784,908
TCSA3,201907,-3.50185623478789e-05,538
TEND3,201907,-0.000718703317171696,662
TGMA3,201907,-0.000604990251703762,605
TIET11,201907,-0.00011079049608144,714
TIMP3,201907,-0.00025577039528321,976
TOTS3,201907,0.000499930493361293,833
TRPL4,201907,-0.000501080694196125,670
TUPY3,201907,-4.49929121164518e-05,574
UGPA3,201907,-0.000460861040935904,904
UNIP6,201907,-5.61310289941154e-05,485
USIM5,201907,-6.0800404330303e-05,879
VALE3,201907,0.00594268665199624,1216
VIVT3,201907,7.06794782512837e-05,429
VIVT4,201907,-0.00144608069631441,918
VLID3,201907,-7.76777195815284e-05,496
VULC3,201907,-9.87843280263301e-05,556
