j,ym,i,cio,n_fundos_i,n_fundos_j
BKBR3,202101,BIDI11,0.844433037297706,742,653
BKBR3,202101,BIDI4,0.937485182921159,632,653
BKBR3,202102,ABEV3,0.922205041827057,1107,629
BKBR3,202102,ALPK3,0.94893647473633,230,629
BKBR3,202102,ANIM3,0.813454202340656,796,629
BKBR3,202102,BIDI11,0.774436025052056,837,629
BKBR3,202102,BIDI4,0.892340182963506,662,629
BKBR3,202103,ABEV3,0.912579456852517,1126,667
BKBR3,202103,ALPK3,0.956161150489682,231,667
BKBR3,202103,ANIM3,0.821234494917303,756,667
BKBR3,202103,BIDI11,0.770142627339542,835,667
BKBR3,202103,BIDI3,0.719249744384077,333,667
BKBR3,202103,BIDI4,0.862319252049266,578,667
BKBR3,202104,ABEV3,0.923633328203804,1144,711
BKBR3,202104,ALPK3,0.953548476244244,232,711
BKBR3,202104,ANIM3,0.809318958723111,774,711
BKBR3,202104,BIDI3,0.726223496928523,332,711
BKBR3,202104,BIDI4,0.887749229067538,574,711
BKBR3,202105,ABEV3,0.905920935112334,1164,720
BKBR3,202105,ALPK3,0.945707821889796,239,720
BKBR3,202105,ANIM3,0.826843863307873,806,720
BKBR3,202105,BIDI3,0.736543298186528,337,720
BKBR3,202105,BIDI4,0.860594894996851,614,720
BKBR3,202106,ABEV3,0.891615234036403,1181,711
BKBR3,202106,ALPK3,0.946926764881709,236,711
BKBR3,202106,ANIM3,0.792998950081893,766,711
BKBR3,202106,BBDC4,0.730032656755677,1271,711
BKBR3,202106,BIDI3,0.74878743397782,324,711
BKBR3,202106,BIDI4,0.873528688255683,631,711
BKBR3,202107,ABEV3,0.89187594035631,1179,769
BKBR3,202107,ALPK3,0.941140802254832,238,769
BKBR3,202107,ANIM3,0.744915533479003,835,769
BKBR3,202107,BIDI3,0.736341368855916,330,769
BKBR3,202107,BIDI4,0.862650731048572,712,769
BKBR3,202108,ABEV3,0.883666154971351,1179,782
BKBR3,202108,ALPA4,0.710083395559709,948,782
BKBR3,202108,ALPK3,0.939849582826753,241,782
BKBR3,202108,ANIM3,0.749646249650571,875,782
BKBR3,202108,BIDI3,0.772495909941239,342,782
BKBR3,202108,BIDI4,0.848670254501496,778,782
BKBR3,202109,ABEV3,0.867706854987052,1236,756
BKBR3,202109,ALPK3,0.913373610972445,243,756
BKBR3,202109,ANIM3,0.717236108073434,882,756
BKBR3,202109,BIDI3,0.837244325068891,354,756
BKBR3,202109,BIDI4,0.720395451107828,833,756
BKBR3,202110,ABEV3,0.844585601122125,1296,691
BKBR3,202110,ALPK3,0.895742426838632,242,691
BKBR3,202110,BIDI3,0.755225116259997,422,691
BKBR3,202110,BIDI4,0.768062781653059,1148,691
BKBR3,202111,ABEV3,0.799166394153516,1320,664
BKBR3,202111,ALPA4,0.75954198073585,1321,664
BKBR3,202111,ALPK3,0.890226418782815,243,664
BKBR3,202111,ANIM3,0.707585748555068,851,664
BKBR3,202111,BIDI3,0.749724117969088,413,664
BKBR3,202111,BIDI4,0.741135036685718,1175,664
BKBR3,202112,ALPA4,0.780603595902892,1329,740
BKBR3,202112,ALPK3,0.901277721672208,248,740
BKBR3,202112,BIDI3,0.76090037421409,441,740
BKBR3,202112,BIDI4,0.761303349494203,1110,740
BLAU3,202107,AMBP3,0.805754581373166,719,621
BMGB4,202012,AGRO3,0.711852419096435,109,506
BMGB4,202106,ABCB4,0.755019101928473,535,592
BMGB4,202107,ABCB4,0.828168361249394,595,608
BMGB4,202107,BBRK3,0.764509880324126,442,608
BMGB4,202108,BBRK3,0.930442204172907,389,626
BMGB4,202109,BBRK3,0.837350134884155,383,617
BMGB4,202110,BBRK3,0.77138795998995,387,595
BMGB4,202111,BBRK3,0.745715256680755,382,534
BMGB4,202112,BBRK3,0.890479866015948,379,604
BMOB3,202106,BLAU3,0.759073779286701,615,588
BMOB3,202107,AMBP3,0.753424012223651,719,561
BMOB3,202107,BLAU3,0.780317447873,621,561
BPAC11,201704,BBRK3,0.743362763990603,81,62
BPAC11,201704,BBTG11,0.804210417873798,375,62
BPAC11,201705,BBRK3,0.797449399160589,81,60
BPAC11,201705,BBTG11,0.972061852730003,412,60
BPAC11,201706,BBRK3,0.78372889752867,85,65
BPAC11,201706,BBTG11,0.970668409596295,109,65
BPAC11,201707,BBTG11,0.828432255018421,104,65
BPAC11,201805,AZUL4,0.711311367722377,495,472
BPAC11,201806,AZUL4,0.783482623011346,507,433
BPAC11,201808,AZUL4,0.792013667361912,523,456
BPAC11,201809,AZUL4,0.798868895408321,573,515
BPAC11,201901,AALR3,0.730197134058693,456,490
BPAC11,201901,AZUL4,0.742769627417307,857,490
BPAC11,201902,AZUL4,0.818147474964066,865,559
BPAC11,201903,AZUL4,0.83496755666945,902,552
BPAC11,201904,AZUL4,0.749820817893481,881,583
BPAC11,201905,AZUL4,0.799094189903445,857,601
BPAC11,201906,AZUL4,0.797798291377263,978,676
BPAC11,201907,AZUL4,0.734440954408535,1016,793
BPAC11,201908,AZUL4,0.790604583730609,1062,795
BPAC11,201909,AZUL4,0.764346594169548,1033,918
BPAC11,201910,AZUL4,0.802032274746122,1054,955
BPAC11,201911,ALSO3,0.746988586496178,698,940
BPAC11,202007,B3SA3,0.701355580129316,1286,1174
BPAC11,202010,B3SA3,0.744370443804721,1290,1206
BPAC11,202011,B3SA3,0.754041205799921,1339,1214
BPAC11,202101,B3SA3,0.736316329690041,1423,1259
BPAC11,202102,B3SA3,0.756285501504293,1429,1330
BPAC11,202103,B3SA3,0.72815547821983,1461,1388
BPAC11,202104,B3SA3,0.734500485977571,1463,1418
BPAC5,202007,BPAC3,0.999544556608405,127,189
BPAC5,202008,BPAC3,0.99961787049191,148,458
BPAC5,202009,BPAC3,0.99964390996466,150,513
BPAC5,202010,BPAC3,0.999539999802525,160,524
BPAC5,202011,BPAC3,0.99893894028249,158,502
BPAC5,202012,BPAC3,0.999998063311928,162,464
BPAC5,202101,BPAC3,0.999998742071331,165,470
BPAC5,202103,BPAC3,0.827326532552539,248,553
BPAC5,202104,BPAC3,0.782005348054545,237,505
BPAC5,202105,AERI3,0.738331092295239,588,437
BPAN4,201904,BEEF11,0.77475684475694,78,59
BPAN4,202110,AMER3,0.722201748182114,1217,1139
BRAP4,201907,BPAC11,0.741675684391223,793,912
BRAP4,202106,BPAC5,0.77076347683339,435,1113
BRBI11,202107,ALPK3,0.717168270811382,238,554
BRBI11,202108,ABEV3,0.762980474086079,1179,512
BRBI11,202108,ALPK3,0.811791634419805,241,512
BRBI11,202108,BKBR3,0.782788244758262,782,512
BRBI11,202109,ABEV3,0.783423889196032,1236,524
BRBI11,202109,ALPK3,0.816783531751289,243,524
BRBI11,202109,BKBR3,0.766745242446874,756,524
BRBI11,202110,ABEV3,0.772104658193113,1296,556
BRBI11,202110,ALPK3,0.807768300688845,242,556
BRBI11,202110,BKBR3,0.743551369491158,691,556
BRBI11,202111,ABEV3,0.760800184656724,1320,549
BRBI11,202111,ALPA4,0.727292035729763,1321,549
BRBI11,202111,ALPK3,0.831842424879662,243,549
BRBI11,202111,BKBR3,0.760959599555599,664,549
BRBI11,202112,ALPA4,0.724311797503226,1329,531
BRBI11,202112,ALPK3,0.854146161762846,248,531
BRBI11,202112,BKBR3,0.774597642263425,740,531
BRDT3,201901,AZUL4,0.711707845917528,857,880
BRDT3,201901,BPAC11,0.872224256660541,490,880
BRDT3,201902,AZUL4,0.769148338810132,865,988
BRDT3,201903,BRAP4,0.733851086043257,980,985
BRDT3,201905,BRAP4,0.709760938756037,919,889
BRDT3,201906,BPAC11,0.755132162058306,676,850
BRDT3,201906,BRAP4,0.751555645090388,895,850
BRDT3,201909,B3SA3,0.748117993550592,1173,1115
BRDT3,201910,B3SA3,0.746333227578673,1200,1132
BRDT3,202107,BPAC11,0.726099109790968,1437,1404
BRDT3,202108,BPAC11,0.75155212477811,1449,1516
BRDT3,202109,BPAC11,0.717649177305364,1498,1532
BRFS3,201902,BRAP4,0.844646194276486,988,871
BRFS3,201903,BRAP4,0.766593964252406,980,856
BRFS3,201903,BRDT3,0.771985537831937,985,856
BRFS3,201905,BRAP4,0.729630791859241,919,947
BRFS3,201905,BRDT3,0.844240327940271,889,947
BRFS3,201906,BRAP4,0.718900504862288,895,949
BRFS3,201906,BRDT3,0.819004172718508,850,949
BRFS3,201907,BPAC11,0.728374466665883,793,973
BRFS3,201907,BRAP4,0.788560244988356,912,973
BRFS3,201908,BPAC11,0.739380640085466,795,981
BRFS3,201908,BRAP4,0.752987275696634,939,981
BRFS3,201909,AZUL4,0.709066312961256,1033,995
BRFS3,201909,BPAC11,0.772514225557959,918,995
BRFS3,201910,BPAC11,0.716205962051196,955,1004
BRFS3,201910,BRAP4,0.717879674793058,943,1004
BRFS3,202012,AERI3,0.833621160626755,575,1019
BRFS3,202101,AERI3,0.772698097088846,573,1083
BRFS3,202102,AERI3,0.736306905302033,620,1080
BRFS3,202103,AERI3,0.760628449706588,504,1087
BRFS3,202104,AERI3,0.767328263346048,506,1090
BRFS3,202105,AERI3,0.798619464045546,588,1091
BRFS3,202105,BPAC5,0.888761715427398,437,1091
BRFS3,202107,BPAC5,0.864486786489399,596,1102
BRIT3,202108,BIDI4,0.701805824755247,778,699
BRIT3,202109,BIDI3,0.736267013423408,354,715
BRIT3,202109,BIDI4,0.704441892213271,833,715
BRIT3,202109,BKBR3,0.825444076815239,756,715
BRIT3,202110,BIDI3,0.769024102649288,422,671
BRIT3,202110,BIDI4,0.782353027152238,1148,671
BRIT3,202110,BKBR3,0.829926834859087,691,671
BRIT3,202111,BIDI3,0.758656123180269,413,637
BRIT3,202111,BIDI4,0.758858140873279,1175,637
BRIT3,202111,BKBR3,0.81715169416644,664,637
BRIT3,202112,BIDI3,0.780257191074528,441,659
BRIT3,202112,BIDI4,0.783324512741258,1110,659
BRIT3,202112,BKBR3,0.8377067825048,740,659
BRIV3,201803,BRGE3,1,124,124
BRIV3,201804,BRGE3,1,124,124
BRIV3,201805,BRGE3,1,124,124
BRIV3,201806,BRGE3,1,123,123
BRIV3,201807,BRGE3,1,122,122
BRIV3,201808,BRGE3,1,122,122
BRIV3,201809,BRGE3,1,123,123
BRIV3,201810,BRGE3,1,166,166
BRIV3,201811,BRGE3,1,186,186
BRIV3,201812,BRGE3,1,191,191
BRIV3,201901,BRGE3,1,194,194
BRIV3,201902,BRGE3,1,194,194
BRIV3,201903,BRGE3,0.999999999999998,194,194
BRIV3,201904,BRGE3,1,194,194
BRIV3,201905,BRGE3,1,195,195
BRIV3,201906,BRGE3,1,192,192
BRIV3,201907,BRGE3,1,192,192
BRIV3,201908,BRGE3,1,196,196
BRIV3,201909,BRGE3,1,192,192
BRIV3,201910,BRGE3,1,190,190
BRIV3,201911,BRGE3,1,192,192
BRIV3,201912,BRGE3,1,188,188
BRIV3,202001,BRGE3,1,187,187
BRIV3,202002,BRGE3,1,186,186
BRIV3,202003,BRGE3,1,184,184
BRIV3,202004,BRGE3,1,196,196
BRIV3,202005,BRGE3,1,196,196
BRIV3,202006,BRGE3,1,197,197
BRIV3,202007,BRGE3,1,201,201
BRIV3,202008,BRGE3,1,202,202
BRIV3,202009,BRGE3,1,201,201
BRIV3,202010,BRGE3,1,203,203
BRIV3,202011,BRGE3,1,200,200
BRIV3,202012,BRGE3,1,210,210
BRIV3,202101,BRGE3,1,211,211
BRIV3,202102,BRGE3,1,212,212
BRIV3,202103,BRGE3,1,292,292
BRIV3,202104,BRGE3,1,311,311
BRIV3,202105,BRGE3,1,315,315
BRIV3,202106,BRGE3,1,313,313
BRIV3,202107,BRGE3,1,312,312
BRIV3,202108,BRGE3,1,318,318
BRIV3,202109,BRGE3,1,320,320
BRIV3,202110,BRGE3,1,319,319
BRIV3,202111,BRGE3,1,318,318
BRIV3,202112,BRGE3,1,321,321
BRKM5,201901,BRDT3,0.70785604437843,880,857
BRKM5,201904,BBSE3,0.727526547790581,800,852
BRKM5,202002,ABCB4,0.722477081147405,600,845
BRKM5,202102,BBTG11,0.759374802700991,56,969
BRKM5,202103,BBTG11,0.708079595460833,58,1011
BRKM5,202104,BBTG11,0.773967345889734,61,1027
BRKM5,202105,BBTG11,0.863300226599035,61,1058
BRKM5,202106,BBTG11,0.78147137005421,60,1041
BRML3,201705,BBDC4,0.875357644233007,1024,877
BRML3,201706,BBDC4,0.851839861030067,1043,958
BRML3,201707,BBDC4,0.786891731816679,1019,933
BRML3,201708,BBDC4,0.73205974986267,1004,917
BRML3,201709,BBDC4,0.860690432923111,1005,919
BRML3,201710,ALPA4,0.74449403722337,421,907
BRML3,201710,AMAR3,0.723856702576511,507,907
BRML3,201710,BBDC4,0.825046153237103,1023,907
BRML3,201711,ALPA4,0.807627854157791,467,912
BRML3,201711,AMAR3,0.774062177025468,484,912
BRML3,201712,ALPA4,0.829583617926589,487,916
BRML3,201712,BBDC4,0.702371087480625,1045,916
BRML3,201801,ALPA4,0.83682061855505,457,889
BRML3,201801,AMAR3,0.788647359582842,511,889
BRML3,201802,ALPA4,0.808407228702351,467,872
BRML3,201802,AMAR3,0.755946041863318,382,872
BRML3,201802,BBDC4,0.820039485937396,1024,872
BRML3,201803,ALPA4,0.827394520456011,465,868
BRML3,201803,AMAR3,0.744170299034073,382,868
BRML3,201803,BBDC4,0.772254690745242,1029,868
BRML3,201804,ALPA4,0.857335734441212,441,844
BRML3,201804,AMAR3,0.751603271219908,495,844
BRML3,201804,BBDC4,0.74427402795119,1065,844
BRML3,201805,ALPA4,0.890923368168255,449,843
BRML3,201805,AMAR3,0.826897381213121,196,843
BRML3,201805,ANIM3,0.709322482160701,448,843
BRML3,201806,ALPA4,0.874208600005734,432,868
BRML3,201806,AMAR3,0.81674793151799,194,868
BRML3,201806,ANIM3,0.757717007260464,423,868
BRML3,201806,BBDC4,0.736634570848303,1092,868
BRML3,201806,BIDI4,0.811440081462165,499,868
BRML3,201807,ALPA4,0.813391254330969,472,882
BRML3,201807,BBDC4,0.747227009873131,1084,882
BRML3,201807,BIDI4,0.707497803874144,498,882
BRML3,201808,ALPA4,0.852787226823388,403,904
BRML3,201808,ANIM3,0.794525698972662,463,904
BRML3,201808,BIDI4,0.767878821410318,496,904
BRML3,201809,ALPA4,0.817812137513176,394,860
BRML3,201809,ANIM3,0.746267789945123,428,860
BRML3,201809,BIDI4,0.75180118194615,498,860
BRML3,201810,ALPA4,0.774240177084034,398,860
BRML3,201811,ALPA4,0.780393067106497,397,992
BRML3,201811,BIDI4,0.702591039904975,494,992
BRML3,201812,ALPA4,0.849765696111119,406,992
BRML3,201812,ANIM3,0.704876689591036,412,992
BRML3,201812,BIDI4,0.761528127753291,505,992
BRML3,201901,ALPA4,0.877451215419199,433,968
BRML3,201901,ANIM3,0.789566217012979,403,968
BRML3,201901,BIDI4,0.814657333949183,460,968
BRML3,201902,ALPA4,0.92677146668782,599,984
BRML3,201902,ANIM3,0.783223490886265,522,984
BRML3,201902,BIDI4,0.850129274541833,485,984
BRML3,201903,ALPA4,0.936300015676215,547,964
BRML3,201903,ANIM3,0.789245634800001,502,964
BRML3,201903,BIDI4,0.858132860592713,497,964
BRML3,201904,ALPA4,0.94729495109721,547,963
BRML3,201904,ANIM3,0.799270914766238,493,963
BRML3,201905,ALPA4,0.928445480895947,551,982
BRML3,201905,ANIM3,0.808809707451885,491,982
BRML3,201906,ALPA4,0.914843980106738,590,982
BRML3,201906,ANIM3,0.798603998394095,445,982
BRML3,201906,BIDI4,0.788376027217151,612,982
BRML3,201907,ALPA4,0.903376524203316,623,1005
BRML3,201907,ANIM3,0.810777766890124,515,1005
BRML3,201907,BIDI4,0.741410271640114,559,1005
BRML3,201908,ALPA4,0.916980162921478,662,1061
BRML3,201908,ANIM3,0.791966337891755,589,1061
BRML3,201908,BIDI11,0.717603969501385,620,1061
BRML3,201908,BKBR3,0.873831753266304,564,1061
BRML3,201909,ALPA4,0.910865060679748,582,1037
BRML3,201909,ANIM3,0.810554084663847,552,1037
BRML3,201909,BKBR3,0.86857217492384,593,1037
BRML3,201910,ALPA4,0.902536631517314,592,1040
BRML3,201910,ANIM3,0.828952179672428,560,1040
BRML3,201910,BIDI11,0.781813006818221,708,1040
BRML3,201910,BKBR3,0.802951371779961,596,1040
BRML3,201911,ALPA4,0.892423029057596,603,1034
BRML3,201911,ANIM3,0.837525003666194,582,1034
BRML3,201911,BIDI11,0.860483699273518,681,1034
BRML3,201911,BKBR3,0.864582661238266,599,1034
BRML3,201912,ALPA4,0.865909949906997,624,987
BRML3,201912,ANIM3,0.825269076860264,597,987
BRML3,201912,BIDI11,0.836177204312959,679,987
BRML3,201912,BKBR3,0.888036264068375,608,987
BRML3,202001,ALPA4,0.818248915898635,642,1010
BRML3,202001,ANIM3,0.806525759436411,618,1010
BRML3,202001,BIDI11,0.771130207692665,653,1010
BRML3,202001,BKBR3,0.867340017528753,593,1010
BRML3,202002,ALPA4,0.738431667414408,692,1024
BRML3,202002,ANIM3,0.758930096175916,694,1024
BRML3,202002,BIDI11,0.723764134687974,715,1024
BRML3,202002,BKBR3,0.81814036990788,643,1024
BRML3,202003,ALPA4,0.716804775902671,684,1007
BRML3,202003,ANIM3,0.741413570843424,675,1007
BRML3,202003,BIDI11,0.741249534164594,670,1007
BRML3,202003,BKBR3,0.827214407048284,616,1007
BRML3,202004,ALPA4,0.7348122391785,737,1041
BRML3,202004,ANIM3,0.846271449432383,604,1041
BRML3,202004,AZUL4,0.717652036579957,986,1041
BRML3,202004,BIDI11,0.770716544720645,584,1041
BRML3,202004,BKBR3,0.876099854700693,625,1041
BRML3,202005,ALPA4,0.744214460325681,763,1029
BRML3,202005,ANIM3,0.900802883261693,656,1029
BRML3,202005,BIDI11,0.819065346841465,580,1029
BRML3,202005,BKBR3,0.924205039734313,647,1029
BRML3,202006,ALPA4,0.755980035222529,763,1044
BRML3,202006,ALPK3,0.752947437405855,394,1044
BRML3,202006,ANIM3,0.890577987553936,670,1044
BRML3,202006,BIDI11,0.826774541631857,588,1044
BRML3,202006,BKBR3,0.937949530138257,661,1044
BRML3,202007,ALPA4,0.720535203764419,765,1011
BRML3,202007,ALPK3,0.745652461269313,402,1011
BRML3,202007,ANIM3,0.891758428865294,689,1011
BRML3,202007,BIDI11,0.845337372912501,652,1011
BRML3,202007,BKBR3,0.945216219940525,667,1011
BRML3,202008,ABEV3,0.771335421104923,1048,1053
BRML3,202008,ALPA4,0.79684438922265,786,1053
BRML3,202008,ALPK3,0.790212111651477,407,1053
BRML3,202008,ANIM3,0.894041704120381,633,1053
BRML3,202008,BIDI11,0.851535752723832,721,1053
BRML3,202008,BKBR3,0.946381599758853,632,1053
BRML3,202009,ABEV3,0.869455710127635,1061,1064
BRML3,202009,ALPA4,0.787030366940984,797,1064
BRML3,202009,ALPK3,0.814028446396199,259,1064
BRML3,202009,ANIM3,0.86363424966782,630,1064
BRML3,202009,BIDI11,0.817793673345816,683,1064
BRML3,202009,BIDI4,0.858392121131922,619,1064
BRML3,202009,BKBR3,0.92628029927668,606,1064
BRML3,202010,ABEV3,0.871599245104354,1011,1056
BRML3,202010,ALPA4,0.770001258622882,817,1056
BRML3,202010,ALPK3,0.831199399009828,270,1056
BRML3,202010,ANIM3,0.866369663587813,645,1056
BRML3,202010,BIDI11,0.789952332392251,744,1056
BRML3,202010,BIDI4,0.838638602285689,685,1056
BRML3,202010,BKBR3,0.928492538327168,633,1056
BRML3,202011,ABEV3,0.883830979684048,1025,1073
BRML3,202011,ALPA4,0.780212358923157,830,1073
BRML3,202011,ALPK3,0.889489812067878,269,1073
BRML3,202011,ANIM3,0.779626292856757,645,1073
BRML3,202011,BIDI11,0.792480694970608,726,1073
BRML3,202011,BIDI4,0.869831843747192,669,1073
BRML3,202011,BKBR3,0.918490332132029,622,1073
BRML3,202012,ABEV3,0.882787217833641,1052,1103
BRML3,202012,ALPA4,0.71920845809568,837,1103
BRML3,202012,ALPK3,0.925497533265281,228,1103
BRML3,202012,ANIM3,0.846857399157207,733,1103
BRML3,202012,BIDI11,0.760137384725551,718,1103
BRML3,202012,BIDI4,0.858655961986902,666,1103
BRML3,202012,BKBR3,0.923159593996791,659,1103
BRML3,202101,ABEV3,0.882187588161341,1092,1129
BRML3,202101,ALPK3,0.908047645560958,229,1129
BRML3,202101,ANIM3,0.816283244795996,761,1129
BRML3,202101,BIDI11,0.723121409089585,742,1129
BRML3,202101,BIDI4,0.822900502519702,632,1129
BRML3,202101,BKBR3,0.886138186709514,653,1129
BRML3,202102,ABEV3,0.856874378592227,1107,1120
BRML3,202102,ALPK3,0.874268369473935,230,1120
BRML3,202102,ANIM3,0.775719285663925,796,1120
BRML3,202102,BIDI4,0.715190652519193,662,1120
BRML3,202102,BKBR3,0.843961972987157,629,1120
BRML3,202103,ABEV3,0.879521374386595,1126,1135
BRML3,202103,ALPK3,0.907400458394335,231,1135
BRML3,202103,ANIM3,0.815476679371295,756,1135
BRML3,202103,BKBR3,0.880244089738889,667,1135
BRML3,202104,ABEV3,0.859075527075746,1144,1182
BRML3,202104,ALPK3,0.871758959874812,232,1182
BRML3,202104,ANIM3,0.776811121133838,774,1182
BRML3,202104,BIDI4,0.722358097902173,574,1182
BRML3,202104,BKBR3,0.849353542427631,711,1182
BRML3,202105,ABEV3,0.866234496049725,1164,1212
BRML3,202105,ALPK3,0.869945030639395,239,1212
BRML3,202105,ANIM3,0.784841026501703,806,1212
BRML3,202105,BIDI4,0.707395660098208,614,1212
BRML3,202105,BKBR3,0.840930185028072,720,1212
BRML3,202106,ABEV3,0.861879986367091,1181,1205
BRML3,202106,ALPK3,0.887188973820688,236,1205
BRML3,202106,ANIM3,0.745012396191346,766,1205
BRML3,202106,BBDC4,0.709603000206909,1271,1205
BRML3,202106,BIDI4,0.713570544259737,631,1205
BRML3,202106,BKBR3,0.858591744061477,711,1205
BRML3,202107,ABEV3,0.848777336456685,1179,1205
BRML3,202107,ALPK3,0.870078151430976,238,1205
BRML3,202107,ANIM3,0.701644122478226,835,1205
BRML3,202107,BKBR3,0.84063208517893,769,1205
BRML3,202108,ABEV3,0.774704250223611,1179,1214
BRML3,202108,ALPK3,0.792729769458948,241,1214
BRML3,202108,BKBR3,0.766123056762161,782,1214
BRML3,202109,ABEV3,0.825728941891661,1236,1233
BRML3,202109,ALPK3,0.841916864164169,243,1233
BRML3,202109,BKBR3,0.78191742340416,756,1233
BRML3,202109,BRBI11,0.703027728645899,524,1233
BRML3,202110,ABEV3,0.831378514798062,1296,1247
BRML3,202110,ALPA4,0.736596784435546,1291,1247
BRML3,202110,ALPK3,0.862064695605424,242,1247
BRML3,202110,BKBR3,0.782263171658768,691,1247
BRML3,202110,BRBI11,0.710336085846388,556,1247
BRML3,202111,ABEV3,0.780520066065766,1320,1271
BRML3,202111,ALPA4,0.816200361641475,1321,1271
BRML3,202111,ALPK3,0.84778819430134,243,1271
BRML3,202111,BKBR3,0.763683847102938,664,1271
BRML3,202111,BRBI11,0.717072696034444,549,1271
BRML3,202112,ALPA4,0.785183165913295,1329,1311
BRML3,202112,ALPK3,0.81176796610099,248,1311
BRML3,202112,BKBR3,0.741979931277002,740,1311
BRML3,202112,BRBI11,0.703463772627646,531,1311
BRPR3,201808,BRGE3,0.755558541099132,122,440
BRPR3,201808,BRIV3,0.755558541099132,122,440
BRPR3,201809,BRGE3,0.763576047689097,123,422
BRPR3,201809,BRIV3,0.763576047689096,123,422
BRPR3,202007,AGRO3,0.855096490860059,271,650
BRPR3,202008,AGRO3,0.864867390378038,84,674
BRPR3,202008,BBDC3,0.775328382265995,948,674
BRPR3,202009,AGRO3,0.7925544147939,83,650
BRPR3,202009,BBDC3,0.80124991136226,928,650
BRPR3,202010,BBDC3,0.767200158767109,935,591
BRPR3,202011,BBDC3,0.748836400424086,953,511
BRPR3,202012,BBDC3,0.727371568576432,949,481
BRPR3,202101,BBDC3,0.725149328847117,1007,487
BRPR3,202102,BBDC3,0.765304697626837,1039,486
BRPR3,202103,BBDC3,0.704791396666774,1087,554
BRPR3,202112,BBDC3,0.700575234878361,1154,626
BRSR6,201705,AZUL4,0.889187394464007,526,649
BRSR6,201706,AZUL4,0.895198495564255,548,622
BRSR6,201707,AZUL4,0.908965827811269,559,636
BRSR6,201708,AZUL4,0.873920334714881,565,634
BRSR6,201709,AZUL4,0.831560036003096,564,609
BRSR6,201710,AZUL4,0.749350182479412,637,625
BRSR6,201711,AZUL4,0.755031041065911,615,620
BRSR6,201712,AZUL4,0.757502190201618,487,595
BRSR6,201801,AZUL4,0.756260839402953,511,615
BRSR6,201803,BPAC11,0.721955563216153,375,568
BRSR6,201804,AZUL4,0.755365584402563,572,593
BRSR6,201805,AZUL4,0.790799670244462,495,622
BRSR6,201805,BPAC11,0.793362489284697,472,622
BRSR6,201806,AZUL4,0.868456283491645,507,612
BRSR6,201806,BPAC11,0.800792240562727,433,612
BRSR6,201807,BPAC11,0.806607010822518,449,612
BRSR6,201807,BRAP4,0.733610434885501,910,612
BRSR6,201808,AZUL4,0.898901441935184,523,600
BRSR6,201808,BPAC11,0.798764450436598,456,600
BRSR6,201809,AZUL4,0.923342109163503,573,598
BRSR6,201809,BPAC11,0.794285467416187,515,598
BRSR6,201810,BRAP4,0.741159336446397,931,593
BRSR6,201811,AZUL4,0.72189131185864,768,644
BRSR6,201811,BRAP4,0.726481838331863,950,644
BRSR6,201812,BRAP4,0.790622011161835,963,639
BRSR6,201901,BRAP4,0.840186975142233,956,628
BRSR6,201902,BRAP4,0.869076493910711,988,658
BRSR6,201902,BRFS3,0.847285120028755,871,658
BRSR6,201903,BRAP4,0.782387337237056,980,627
BRSR6,201903,BRDT3,0.818160131806927,985,627
BRSR6,201903,BRFS3,0.859753780946584,856,627
BRSR6,201904,BRAP4,0.706604936884419,917,622
BRSR6,201905,BRAP4,0.728075963979923,919,593
BRSR6,201905,BRDT3,0.853173238114262,889,593
BRSR6,201905,BRFS3,0.890376657509309,947,593
BRSR6,201906,BRAP4,0.774300112457282,895,610
BRSR6,201906,BRDT3,0.884182256532811,850,610
BRSR6,201906,BRFS3,0.895395173240982,949,610
