ticker,ym,peer_ret,n_peers
VIVT4,201701,0.0779628535837718,59
VLID3,201701,0.083541882372878,57
VULC3,201701,0.0668397945219497,8
VVAR11,201701,0.109531350086445,58
WEGE3,201701,0.110632079195933,58
AALR3,201702,0.0690723370347512,58
ABCB4,201702,0.0682332237168095,60
ABEV3,201702,0.0307464327372934,57
AFLT3,201702,-0.0123862131582591,6
AFLU3,201702,0.0173491703423448,11
AGRO3,201702,0.0467784982109555,35
ALPA3,201702,0.0486461541451241,50
ALPA4,201702,0.0239083348351994,59
ALSC3,201702,0.0610873216766806,60
ALUP11,201702,0.0530365551993453,60
ALUP3,201702,0.126988318612338,51
ALUP4,201702,0.0176078900795975,51
AMAR3,201702,0.0359744088011127,58
ANIM3,201702,0.0644945506851336,59
ARZZ3,201702,0.0848189844592835,59
BAHI3,201702,0.0382460573950625,14
BBAS3,201702,0.046044012437174,61
BBDC3,201702,0.0338712343532472,58
BBDC4,201702,0.0348824880440742,60
BBRK3,201702,0.0561285770863509,56
BBSE3,201702,0.061107762773511,58
BBTG11,201702,0.0695505293936779,58
BEEF3,201702,0.0589809690092786,60
BMEB4,201702,0.0484396348446691,22
BOBR4,201702,0.0742032601727166,22
BPAC11,201702,0.0955924916032101,52
BPAN4,201702,0.0196617768913395,22
BPHA3,201702,0.0799492177611418,38
BRAP3,201702,0.0690160321785414,56
BRAP4,201702,0.0585910131201199,60
BRFS3,201702,0.0336531540258341,59
BRGE3,201702,0.0272880343740057,52
BRIN3,201702,0.0484561680353035,52
BRIV3,201702,0.0611784848569569,54
BRKM3,201702,0.0474258541050787,47
BRKM5,201702,0.0428271835231446,58
BRML3,201702,0.0642319395062078,61
BRPR3,201702,0.0729665103910935,59
BRSR6,201702,0.0642545132623921,61
BSEV3,201702,0.11102023140799,36
BTOW3,201702,0.0777205617186223,59
BTTL4,201702,0.0545802701068793,16
BVMF3,201702,0.0562171947967906,60
CAMB4,201702,0.0919741895347907,43
CARD3,201702,0.0521472408138632,11
CCPR3,201702,0.020688174886501,52
CCRO3,201702,0.0449591122332271,58
CCXC3,201702,0.0220415392972566,50
CEBR3,201702,0.0633897753567517,26
CEBR5,201702,0.0666006806352164,26
CEBR6,201702,0.0563339359454264,27
CEEB3,201702,0.0302874156593274,5
CEED3,201702,0.0186991805705126,6
CEED4,201702,0.0215169088479294,5
CELP3,201702,0.0624075864593393,49
CELP5,201702,0.0412813130082163,6
CEPE3,201702,0.0205634943453647,6
CEPE5,201702,0.000451879256628166,11
CEPE6,201702,0.0253154519063197,6
CESP3,201702,0.0615876182217374,54
CESP6,201702,0.0650251077255312,61
CGAS3,201702,0.0424737743577504,55
CGAS5,201702,0.0408203451903629,59
CGRA3,201702,0.0278875747774872,54
CGRA4,201702,0.0592104043179894,56
CIEL3,201702,0.0405822846671229,61
CLSC3,201702,-0.046674441278362,8
CLSC4,201702,0.0541806986657298,56
CMIG3,201702,0.0726372933948008,57
CMIG4,201702,0.0651302087743845,61
COCE5,201702,0.077812964924975,55
