setor,ym,valor_setor,n_fundos_setor,n_tickers_setor,aum_total_mes,share_setor,share_prev1,share_prev3,delta_share_1m,delta_share_3m
Saude,201804,4237226758.58526,1175,8,112852815596.265,0.0375464868660797,0.0273955184814031,0.0298948814268723,0.0101509683846766,0.00765160543920741
Saude,201805,4827583607.3586,1225,8,112393039639.731,0.0429526919356671,0.0375464868660797,0.0266777270549904,0.00540620506958747,0.0162749648806768
Saude,201806,5468506360.27638,1207,8,107697210646.92,0.0507766758992916,0.0429526919356671,0.0273955184814031,0.00782398396362444,0.0233811574178885
Saude,201807,4773633975.19142,1209,8,104191187693.892,0.04581610096639,0.0507766758992916,0.0375464868660797,-0.00496057493290161,0.0082696141003103
Saude,201808,4460798524.07906,1201,8,108043579827.41,0.0412870300225592,0.04581610096639,0.0429526919356671,-0.0045290709438308,-0.00166566191310796
Saude,201809,3846750524.78741,1152,8,106660522580.877,0.0360653635638298,0.0412870300225592,0.0507766758992916,-0.00522166645872933,-0.0147113123354617
Saude,201810,3173024444.12743,1160,8,116108798282.466,0.0273280276005286,0.0360653635638298,0.04581610096639,-0.00873733596330125,-0.0184880733658614
Saude,201811,3724912555.24325,1178,8,131193687159.846,0.028392467929534,0.0273280276005286,0.0412870300225592,0.00106444032900543,-0.0128945620930251
Saude,201812,3602263390.57554,1115,8,140270231627.397,0.0256808828842909,0.028392467929534,0.0360653635638298,-0.00271158504524317,-0.010384480679539
Saude,201901,3693654687.53074,1193,8,142316178989.126,0.0259538635295496,0.0256808828842909,0.0273280276005286,0.000272980645258762,-0.00137416407097898
Saude,201902,3750887608.02156,1206,8,160744912098.041,0.023334409525409,0.0259538635295496,0.028392467929534,-0.00261945400414062,-0.00505805840412503
Saude,201903,3499695192.96326,1186,8,162201074038.707,0.0215762763206371,0.023334409525409,0.0256808828842909,-0.00175813320477193,-0.00410460656365378
Saude,201904,3724314878.48987,1193,8,162912423696.299,0.0228608401617837,0.0215762763206371,0.0259538635295496,0.00128456384114662,-0.00309302336776592
Saude,201905,4204729485.3611,1204,8,164994815118.071,0.0254840097996545,0.0228608401617837,0.023334409525409,0.00262316963787075,0.00214960027424545
Saude,201906,4579446063.40897,1194,8,181024072690.824,0.0252974424635243,0.0254840097996545,0.0215762763206371,-0.000186567336130157,0.00372116614288722
Saude,201907,5457991163.62608,1265,8,189109026939.336,0.0288616109551288,0.0252974424635243,0.0228608401617837,0.00356416849160446,0.00600077079334506
Saude,201908,7172746970.35817,1287,8,194213307753.444,0.0369323145428533,0.0288616109551288,0.0254840097996545,0.00807070358772453,0.0114483047431988
Saude,201909,7895731929.60984,1261,8,207052548171.914,0.0381339519813785,0.0369323145428533,0.0252974424635243,0.00120163743852521,0.0128365095178542
Saude,201910,8582168376.63415,1275,8,220895558360.9,0.0388517018645189,0.0381339519813785,0.0288616109551288,0.000717749883140453,0.00999009090939019
Saude,201911,8146586466.05645,1239,8,224375513401.092,0.0363078231780741,0.0388517018645189,0.0369323145428533,-0.00254387868644488,-0.000624491364779219
Saude,201912,8702863975.13713,1285,8,252163993347.622,0.034512714759953,0.0363078231780741,0.0381339519813785,-0.00179510841812112,-0.00362123722142554
Saude,202001,10988594519.6117,1311,8,288436917407.342,0.0380970460313622,0.034512714759953,0.0388517018645189,0.00358433127140921,-0.000754655833156787
Saude,202002,11927957264.4688,1314,8,318494156129.479,0.0374511024297089,0.0380970460313622,0.0363078231780741,-0.000645943601653237,0.00114327925163486
Saude,202003,12232439794.8129,1349,8,285182474982.678,0.042893378338048,0.0374511024297089,0.034512714759953,0.00544227590833906,0.00838066357809503
Saude,202004,8020037695.84056,1351,8,204172537148.607,0.0392806878331692,0.042893378338048,0.0380970460313622,-0.00361269050487876,0.00118364180180706
Saude,202005,8256314825.01101,1365,8,228072791871.752,0.0362003497096385,0.0392806878331692,0.0374511024297089,-0.00308033812353071,-0.00125075272007041
Saude,202006,9232310441.20174,1397,8,249404854213.553,0.0370173646792639,0.0362003497096385,0.042893378338048,0.00081701496962535,-0.00587601365878412
Saude,202007,10239696752.2499,1422,8,283083166709.971,0.0361720439659375,0.0370173646792639,0.0392806878331692,-0.000845320713326381,-0.00310864386723174
Saude,202008,10732727826.5735,1393,8,307767606232.894,0.0348728313481173,0.0361720439659375,0.0362003497096385,-0.00129921261782015,-0.00132751836152118
Saude,202009,12085861885.4066,1472,8,306678059731.494,0.0394089550976949,0.0348728313481173,0.0370173646792639,0.00453612374957754,0.00239159041843101
Saude,202010,11606631186.1869,1433,8,295647634336.712,0.039258325919727,0.0394089550976949,0.0361720439659375,-0.000150629177967862,0.00308628195378953
Saude,202011,11109757097.4943,1464,8,299801671876.546,0.0370570218236445,0.039258325919727,0.0348728313481173,-0.0022013040960825,0.00218419047552718
Saude,202012,15899638566.8285,1561,9,338355791333.908,0.0469908864398241,0.0370570218236445,0.0394089550976949,0.00993386461617961,0.00758193134212924
Saude,202101,16545761976.6042,1585,9,360822900221.747,0.0458556315755896,0.0469908864398241,0.039258325919727,-0.00113525486423455,0.00659730565586255
Saude,202102,33025893845.2872,1589,9,370861754009.869,0.0890517652149387,0.0458556315755896,0.0370570218236445,0.0431961336393491,0.0519947433912942
Saude,202103,33405319593.43,1592,9,372866953779.464,0.08959045379277,0.0890517652149387,0.0469908864398241,0.000538688577831264,0.0425995673529458
Saude,202104,35749730308.2822,1644,12,384788861134.105,0.0929073939482434,0.08959045379277,0.0458556315755896,0.0033169401554734,0.0470517623726538
Saude,202105,39950852879.4,1685,12,406817654924.974,0.0982033409704596,0.0929073939482434,0.0890517652149387,0.00529594702221629,0.00915157575552096
Saude,202106,39679501652.6315,1712,12,411630272922.735,0.0963959753758915,0.0982033409704596,0.08959045379277,-0.00180736559456818,0.00680552158312152
Saude,202107,38932804423.5498,1737,12,425862992539.65,0.0914209619186973,0.0963959753758915,0.0929073939482434,-0.00497501345719419,-0.00148643202954607
Saude,202108,38737491787.8079,1776,14,401274376757.939,0.0965361708384774,0.0914209619186973,0.0982033409704596,0.00511520891978015,-0.00166717013198221
Saude,202109,36760820514.0664,1790,14,393911169414.151,0.0933226152706952,0.0965361708384774,0.0963959753758915,-0.00321355556778226,-0.00307336010519629
Saude,202110,35012538995.6594,1817,14,353691039535.72,0.0989918744948115,0.0933226152706952,0.0914209619186973,0.0056692592241163,0.0075709125761142
Saude,202111,29834584299.4766,1791,14,325255185819.354,0.0917266982978919,0.0989918744948115,0.0965361708384774,-0.00726517619691956,-0.00480947254058552
Saude,202112,27425989918.4779,1831,14,312951418870.811,0.0876365731698427,0.0917266982978919,0.0933226152706952,-0.00409012512804922,-0.00568604210085248
Seguros,201704,1350257916.34173,965,4,71529884098.216,0.0188768363511917,0.0168812914241067,0.0104541077604582,0.00199554492708496,0.00842272859073351
Seguros,201705,1431470065.66271,982,4,69641670458.5266,0.0205547922133084,0.0188768363511917,0.0152054369476967,0.00167795586211673,0.00534935526561171
Seguros,201706,896067391.825363,956,4,69214733102.5099,0.0129461944250836,0.0205547922133084,0.0168812914241067,-0.00760859778822483,-0.00393509699902315
Seguros,201707,1169423338.34648,951,5,67346539531.8401,0.0173642676591216,0.0129461944250836,0.0188768363511917,0.00441807323403798,-0.00151256869207012
Seguros,201708,1483101598.86673,956,5,75727711489.0053,0.0195846615420573,0.0173642676591216,0.0205547922133084,0.00222039388293572,-0.000970130671251127
Seguros,201709,1708086623.67373,988,5,84659901739.7102,0.020175863526576,0.0195846615420573,0.0129461944250836,0.000591201984518706,0.00722966910149241
Seguros,201710,1783231360.94631,977,5,87889104061.879,0.0202895612599579,0.020175863526576,0.0173642676591216,0.000113697733381917,0.00292529360083635
Seguros,201711,2159850918.98298,1005,5,88307465319.936,0.0244583049820068,0.0202895612599579,0.0195846615420573,0.00416874372204885,0.00487364343994948
Seguros,201712,1809117390.25431,980,5,87692181695.9998,0.0206303156708534,0.0244583049820068,0.020175863526576,-0.00382798931115336,0.000454452144277411
Seguros,201801,1801046065.78769,981,5,94549805856.5787,0.0190486490106566,0.0206303156708534,0.0202895612599579,-0.00158166666019679,-0.0012409122493013
Seguros,201802,1582266342.56698,943,5,97110292371.6627,0.0162934978767368,0.0190486490106566,0.0244583049820068,-0.00275515113391982,-0.00816480710526998
Seguros,201803,2361844553.78362,1045,5,108484322569.548,0.0217712983575988,0.0162934978767368,0.0206303156708534,0.00547780048086196,0.00114098268674534
Seguros,201804,2161298819.60003,1013,5,112852815596.265,0.0191514833562696,0.0217712983575988,0.0190486490106566,-0.00261981500132914,0.000102834345612996
Seguros,201805,2137703490.39522,1037,5,112393039639.731,0.0190198921325332,0.0191514833562696,0.0162934978767368,-0.000131591223736374,0.00272639425579645
Seguros,201806,1882681543.50168,1019,5,107697210646.92,0.0174812470275945,0.0190198921325332,0.0217712983575988,-0.00153864510493875,-0.00429005133000427
Seguros,201807,1714238829.88154,1045,5,104191187693.892,0.0164528197424709,0.0174812470275945,0.0191514833562696,-0.00102842728512364,-0.00269866361379877
Seguros,201808,1890008580.20215,1039,5,108043579827.41,0.017493020716467,0.0164528197424709,0.0190198921325332,0.00104020097399616,-0.00152687141606623
Seguros,201809,3350994615.77542,1027,5,106660522580.877,0.0314173841894922,0.017493020716467,0.0174812470275945,0.0139243634730252,0.0139361371618977
Seguros,201810,3309648522.59415,1019,5,116108798282.466,0.0285047177436334,0.0314173841894922,0.0164528197424709,-0.00291266644585877,0.0120518980011626
Seguros,201811,3888891267.90634,1056,5,131193687159.846,0.0296423658187769,0.0285047177436334,0.017493020716467,0.00113764807514349,0.0121493451023099
Seguros,201812,4106711386.04772,1057,4,140270231627.397,0.0292771412608519,0.0296423658187769,0.0314173841894922,-0.000365224557924995,-0.00214024292864028
Seguros,201901,4028970608.75654,1058,4,142316178989.126,0.0283099970598871,0.0292771412608519,0.0285047177436334,-0.0009671442009648,-0.000194720683746305
Seguros,201902,2310317799.29541,1081,4,160744912098.041,0.0143725718540087,0.0283099970598871,0.0296423658187769,-0.0139374252058784,-0.0152697939647682
Seguros,201903,2025182925.69182,1072,4,162201074038.707,0.0124856320323042,0.0143725718540087,0.0292771412608519,-0.00188693982170459,-0.0167915092285478
Seguros,201904,1971606712.33604,1058,4,162912423696.299,0.012102248972807,0.0124856320323042,0.0283099970598871,-0.000383383059497113,-0.0162077480870801
Seguros,201905,1918911491.44282,1039,4,164994815118.071,0.0116301320745724,0.012102248972807,0.0143725718540087,-0.000472116898234657,-0.00274243977943636
Seguros,201906,1746516941.04814,1001,4,181024072690.824,0.00964798170258306,0.0116301320745724,0.0124856320323042,-0.00198215037198932,-0.00283765032972109
Seguros,201907,3322420518.73405,1082,4,189109026939.336,0.0175688097628456,0.00964798170258306,0.012102248972807,0.00792082806026259,0.00546656079003861
Seguros,201908,4023406281.75926,1093,4,194213307753.444,0.0207164294161913,0.0175688097628456,0.0116301320745724,0.00314761965334564,0.00908629734161891
Seguros,201909,6392824231.48157,1135,4,207052548171.914,0.0308753709525644,0.0207164294161913,0.00964798170258306,0.0101589415363732,0.0212273892499814
Seguros,201910,5919729063.11071,1191,4,220895558360.9,0.0267987690971994,0.0308753709525644,0.0175688097628456,-0.00407660185536502,0.00922995933435377
Seguros,201911,6000733425.00988,1189,4,224375513401.092,0.0267441546274392,0.0267987690971994,0.0207164294161913,-5.46144697601697e-05,0.00602772521124796
Seguros,201912,6289436933.71298,1200,4,252163993347.622,0.0249418517299679,0.0267441546274392,0.0308753709525644,-0.00180230289747138,-0.00593351922259658
Seguros,202001,7963462394.09997,1202,4,288436917407.342,0.0276090261457539,0.0249418517299679,0.0267987690971994,0.00266717441578606,0.000810257048554509
Seguros,202002,7467734397.01893,1223,4,318494156129.479,0.0234470060228767,0.0276090261457539,0.0267441546274392,-0.00416202012287718,-0.0032971486045625
Seguros,202003,5154349005.50886,1226,4,285182474982.678,0.0180738630794965,0.0234470060228767,0.0249418517299679,-0.00537314294338026,-0.00686798865047138
Seguros,202004,3788074574.19789,1231,4,204172537148.607,0.0185533011789962,0.0180738630794965,0.0276090261457539,0.000479438099499706,-0.00905572496675773
Seguros,202005,4118301888.52664,1303,4,228072791871.752,0.0180569626684906,0.0185533011789962,0.0234470060228767,-0.000496338510505623,-0.00539004335438617
Seguros,202006,4107854382.19022,1281,4,249404854213.553,0.0164706272263365,0.0180569626684906,0.0180738630794965,-0.00158633544215411,-0.00160323585316003
Seguros,202007,4777536147.09134,1312,6,283083166709.971,0.0168767934971778,0.0164706272263365,0.0185533011789962,0.000406166270841387,-0.00167650768181835
Seguros,202008,3871491056.30795,1298,5,307767606232.894,0.0125792675314189,0.0168767934971778,0.0180569626684906,-0.00429752596575899,-0.00547769513707172
Seguros,202009,3579282569.33821,1300,5,306678059731.494,0.0116711399976639,0.0125792675314189,0.0164706272263365,-0.000908127533754924,-0.00479948722867253
Seguros,202010,3360824999.25079,1278,5,295647634336.712,0.0113676708653219,0.0116711399976639,0.0168767934971778,-0.00030346913234202,-0.00550912263185593
Seguros,202011,3156761813.15278,1273,4,299801671876.546,0.0105295003640029,0.0113676708653219,0.0125792675314189,-0.00083817050131897,-0.00204976716741591
Seguros,202012,3772833379.92243,1307,4,338355791333.908,0.0111504915138254,0.0105295003640029,0.0116711399976639,0.0006209911498225,-0.00052064848383849
Seguros,202101,3960779578.6418,1351,4,360822900221.747,0.0109770737284348,0.0111504915138254,0.0113676708653219,-0.000173417785390624,-0.000390597136887095
Seguros,202102,3365025257.96483,1363,4,370861754009.869,0.00907353001915448,0.0109770737284348,0.0105295003640029,-0.00190354370928033,-0.00145597034484846
Seguros,202103,3403171234.41351,1408,4,372866953779.464,0.00912703901463563,0.00907353001915448,0.0111504915138254,5.35089954811462e-05,-0.00202345249918981
Seguros,202104,3384055455.23647,1389,4,384788861134.105,0.00879457748663121,0.00912703901463563,0.0109770737284348,-0.000332461528004421,-0.00218249624180361
Seguros,202105,3771394395.74827,1378,4,406817654924.974,0.00927047867783366,0.00879457748663121,0.00907353001915448,0.000475901191202456,0.000196948658679181
Seguros,202106,4111261640.57329,1389,4,411630272922.735,0.00998775335784158,0.00927047867783366,0.00912703901463563,0.000717274680007915,0.00086071434320595
Seguros,202107,3978607794.06981,1421,4,425862992539.65,0.00934245957917881,0.00998775335784158,0.00879457748663121,-0.00064529377866277,0.000547882092547601
Seguros,202108,3657757879.16893,1415,4,401274376757.939,0.00911535371064921,0.00934245957917881,0.00927047867783366,-0.000227105868529597,-0.000155124967184452
Seguros,202109,3350908044.5111,1478,4,393911169414.151,0.00850676067270391,0.00911535371064921,0.00998775335784158,-0.000608593037945306,-0.00148099268513767
Seguros,202110,3591133254.42722,1495,4,353691039535.72,0.010153305718859,0.00850676067270391,0.00934245957917881,0.0016465450461551,0.000810846139680195
Seguros,202111,3078424981.54211,1480,4,325255185819.354,0.0094646453485045,0.010153305718859,0.00911535371064921,-0.0006886603703545,0.000349291637855293
Seguros,202112,3016300701.04124,1489,4,312951418870.811,0.00963823941723808,0.0094646453485045,0.00850676067270391,0.00017359406873358,0.00113147874453418
Tecnologia,201704,169910130.906871,658,3,71529884098.216,0.00237537265786103,0.00195919148348872,0.00305696738512393,0.000416181174372312,-0.000681594727262898
Tecnologia,201705,186058976.720662,664,3,69641670458.5266,0.00267166159995351,0.00237537265786103,0.00268967164009265,0.000296288942092476,-1.80100401391374e-05
Tecnologia,201706,265190005.292567,675,3,69214733102.5099,0.00383140977947295,0.00267166159995351,0.00195919148348872,0.00115974817951944,0.00187221829598423
Tecnologia,201707,269290282.705113,636,3,67346539531.8401,0.00399857638680601,0.00383140977947295,0.00237537265786103,0.000167166607333058,0.00162320372894498
Tecnologia,201708,347189072.606728,654,3,75727711489.0053,0.00458470308662549,0.00399857638680601,0.00267166159995351,0.000586126699819483,0.00191304148667198
Tecnologia,201709,335483096.889425,662,3,84659901739.7102,0.00396271540594129,0.00458470308662549,0.00383140977947295,-0.000621987680684209,0.000131305626468332
Tecnologia,201710,359283989.495003,666,3,87889104061.879,0.00408792413268937,0.00396271540594129,0.00399857638680601,0.000125208726748085,8.93477458833595e-05
Tecnologia,201711,421541953.377258,687,3,88307465319.936,0.00477357097556839,0.00408792413268937,0.00458470308662549,0.000685646842879015,0.000188867888942891
Tecnologia,201712,395644548.266051,619,3,87692181695.9998,0.00451174255918984,0.00477357097556839,0.00396271540594129,-0.000261828416378541,0.000549027153248558
Tecnologia,201801,368549373.904235,690,3,94549805856.5787,0.00389793898110465,0.00451174255918984,0.00408792413268937,-0.000613803578085196,-0.000189985151584723
Tecnologia,201802,314692432.762197,585,3,97110292371.6627,0.00324056724654684,0.00389793898110465,0.00477357097556839,-0.000657371734557809,-0.00153300372902155
Tecnologia,201803,436158978.334134,661,3,108484322569.548,0.00402047934672328,0.00324056724654684,0.00451174255918984,0.000779912100176437,-0.000491263212466568
Tecnologia,201804,472695311.384859,692,3,112852815596.265,0.00418860007069691,0.00402047934672328,0.00389793898110465,0.000168120723973634,0.000290661089592262
Tecnologia,201805,398605510.511502,655,3,112393039639.731,0.00354653198978519,0.00418860007069691,0.00324056724654684,-0.00064206808091172,0.000305964743238352
Tecnologia,201806,319132492.716594,641,3,107697210646.92,0.0029632382380158,0.00354653198978519,0.00402047934672328,-0.000583293751769395,-0.00105724110870748
Tecnologia,201807,383980778.550626,655,3,104191187693.892,0.00368534793632205,0.0029632382380158,0.00418860007069691,0.000722109698306255,-0.000503252134374859
Tecnologia,201808,412198796.105335,662,3,108043579827.41,0.00381511605561186,0.00368534793632205,0.00354653198978519,0.00012976811928981,0.00026858406582667
Tecnologia,201809,472945581.538857,631,3,106660522580.877,0.00443412023581863,0.00381511605561186,0.0029632382380158,0.000619004180206772,0.00147088199780284
Tecnologia,201810,732660135.734628,784,3,116108798282.466,0.00631011729147551,0.00443412023581863,0.00368534793632205,0.00187599705565688,0.00262476935515346
Tecnologia,201811,851019472.715774,761,3,131193687159.846,0.00648674102496177,0.00631011729147551,0.00381511605561186,0.000176623733486251,0.00267162496934991
Tecnologia,201812,1070644747.59661,838,3,140270231627.397,0.00763272959041367,0.00648674102496177,0.00443412023581863,0.0011459885654519,0.00319860935459503
Tecnologia,201901,933235368.383148,844,3,142316178989.126,0.00655747909346591,0.00763272959041367,0.00631011729147551,-0.00107525049694776,0.000247361801990391
Tecnologia,201902,1039404134.85874,840,4,160744912098.041,0.0064661712852522,0.00655747909346591,0.00648674102496177,-9.13078082137048e-05,-2.05697397095651e-05
Tecnologia,201903,1725115077.59677,921,4,162201074038.707,0.0106356575492533,0.0064661712852522,0.00763272959041367,0.00416948626400113,0.00300292795883966
Tecnologia,201904,1594093247.94313,880,4,162912423696.299,0.00978497042628767,0.0106356575492533,0.00655747909346591,-0.000850687122965658,0.00322749133282176
Tecnologia,201905,1974958500.27899,956,4,164994815118.071,0.0119698215902463,0.00978497042628767,0.0064661712852522,0.00218485116395866,0.00550365030499413
Tecnologia,201906,2331971616.9979,1012,4,181024072690.824,0.0128821077900547,0.0119698215902463,0.0106356575492533,0.000912286199808406,0.00224645024080141
Tecnologia,201907,2551110048.61484,1012,4,189109026939.336,0.0134901548059533,0.0128821077900547,0.00978497042628767,0.000608047015898595,0.00370518437966566
Tecnologia,201908,2861222132.52929,981,4,194213307753.444,0.0147323690926558,0.0134901548059533,0.0119698215902463,0.00124221428670246,0.00276254750240946
Tecnologia,201909,3073549046.95817,917,4,207052548171.914,0.0148442947169441,0.0147323690926558,0.0128821077900547,0.000111925624288349,0.00196218692688941
Tecnologia,201910,3515063867.79052,935,4,220895558360.9,0.0159127865398162,0.0148442947169441,0.0134901548059533,0.00106849182287205,0.00242263173386286
Tecnologia,201911,3631683927.64641,893,4,224375513401.092,0.0161857409152951,0.0159127865398162,0.0147323690926558,0.000272954375478911,0.00145337182263931
Tecnologia,201912,3488636123.41211,958,4,252163993347.622,0.0138347909116542,0.0161857409152951,0.0148442947169441,-0.00235095000364087,-0.00100950380528991
Tecnologia,202001,4309955721.4094,1093,4,288436917407.342,0.0149424552174183,0.0138347909116542,0.0159127865398162,0.00110766430576412,-0.000970331322397841
Tecnologia,202002,5641017648.10919,1157,5,318494156129.479,0.0177115263798307,0.0149424552174183,0.0161857409152951,0.00276907116241238,0.00152578546453563
Tecnologia,202003,4993789635.74499,1161,5,285182474982.678,0.0175108573415961,0.0177115263798307,0.0138347909116542,-0.000200669038234586,0.00367606642994192
Tecnologia,202004,3835142806.84667,1144,5,204172537148.607,0.0187838328327931,0.0175108573415961,0.0149424552174183,0.00127297549119696,0.00384137761537475
Tecnologia,202005,3734156715.11161,1192,5,228072791871.752,0.0163726531536974,0.0187838328327931,0.0177115263798307,-0.00241117967909566,-0.00133887322613329
Tecnologia,202006,4530106995.40857,1214,5,249404854213.553,0.0181636681037878,0.0163726531536974,0.0175108573415961,0.00179101495009039,0.000652810762191682
Tecnologia,202007,4762944357.07882,1249,6,283083166709.971,0.016825247549808,0.0181636681037878,0.0187838328327931,-0.00133842055397982,-0.00195858528298509
Tecnologia,202008,6521214415.3986,1280,6,307767606232.894,0.0211887615308801,0.016825247549808,0.0163726531536974,0.0043635139810721,0.00481610837718267
Tecnologia,202009,6365966337.59166,1228,6,306678059731.494,0.0207578147036839,0.0211887615308801,0.0181636681037878,-0.000430946827196192,0.00259414659989609
Tecnologia,202010,6428649343.9171,1270,6,295647634336.712,0.0217442948878648,0.0207578147036839,0.016825247549808,0.000986480184180894,0.0049190473380568
Tecnologia,202011,5737795057.69927,1293,6,299801671876.546,0.0191386359581811,0.0217442948878648,0.0211887615308801,-0.00260565892968371,-0.00205012557269901
Tecnologia,202012,6820663696.90516,1314,7,338355791333.908,0.0201582590622016,0.0191386359581811,0.0207578147036839,0.00101962310402053,-0.000599555641482286
Tecnologia,202101,7618743071.73823,1350,7,360822900221.747,0.0211149100211102,0.0201582590622016,0.0217442948878648,0.000956650958908588,-0.000629384866754592
Tecnologia,202102,11110202367.4417,1428,10,370861754009.869,0.0299578003051402,0.0211149100211102,0.0191386359581811,0.00884289028402995,0.0108191643469591
Tecnologia,202103,9416089606.95231,1439,10,372866953779.464,0.0252532156886221,0.0299578003051402,0.0201582590622016,-0.00470458461651804,0.0050949566264205
Tecnologia,202104,9707239082.81976,1476,10,384788861134.105,0.0252274430559377,0.0252532156886221,0.0211149100211102,-2.57726326844329e-05,0.00411253303482748
Tecnologia,202105,10107762192.079,1498,12,406817654924.974,0.0248459280705088,0.0252274430559377,0.0299578003051402,-0.000381514985428849,-0.00511187223463132
Tecnologia,202106,9673090863.01538,1505,11,411630272922.735,0.0234994642020196,0.0248459280705088,0.0252532156886221,-0.00134646386848923,-0.00175375148660251
Tecnologia,202107,11554765138.704,1609,13,425862992539.65,0.0271325880415125,0.0234994642020196,0.0252274430559377,0.00363312383949286,0.00190514498557479
Tecnologia,202108,10754818012.1733,1610,13,401274376757.939,0.0268016565101063,0.0271325880415125,0.0248459280705088,-0.000330931531406162,0.00195572843959747
Tecnologia,202109,10717730895.6668,1615,12,393911169414.151,0.0272084970619312,0.0268016565101063,0.0234994642020196,0.000406840551824859,0.00370903285991156
Tecnologia,202110,8603927034.47182,1611,12,353691039535.72,0.0243261097192791,0.0272084970619312,0.0271325880415125,-0.00288238734265207,-0.00280647832223337
Tecnologia,202111,7964148208.9668,1628,13,325255185819.354,0.0244858454413393,0.0243261097192791,0.0268016565101063,0.000159735722060232,-0.00231581106876698
Tecnologia,202112,7299307379.73556,1669,13,312951418870.811,0.0233240910236894,0.0244858454413393,0.0272084970619312,-0.00116175441764993,-0.00388440603824176
Telecomunicacoes,201704,1024376881.76739,973,7,71529884098.216,0.0143209638136817,0.0152508907864234,0.0166208300945979,-0.00092992697274176,-0.00229986628091624
Telecomunicacoes,201705,980297125.179252,983,7,69641670458.5266,0.014076301138742,0.0143209638136817,0.0135099312035643,-0.000244662674939672,0.000566369935177684
Telecomunicacoes,201706,870462612.42709,954,7,69214733102.5099,0.0125762619229912,0.014076301138742,0.0152508907864234,-0.00150003921575084,-0.00267462886343227
Telecomunicacoes,201707,866727154.695261,957,7,67346539531.8401,0.0128696613177206,0.0125762619229912,0.0143209638136817,0.000293399394729412,-0.0014513024959611
Telecomunicacoes,201708,942332634.92116,954,7,75727711489.0053,0.0124436961898416,0.0128696613177206,0.014076301138742,-0.000425965127878956,-0.00163260494890038
Telecomunicacoes,201709,1007612206.4588,956,8,84659901739.7102,0.0119018825412383,0.0124436961898416,0.0125762619229912,-0.000541813648603333,-0.000674379381752877
Telecomunicacoes,201710,1098159930.99692,974,6,87889104061.879,0.0124948358811777,0.0119018825412383,0.0128696613177206,0.000592953339939381,-0.000374825436542908
Telecomunicacoes,201711,1170129692.55974,995,6,88307465319.936,0.013250631623503,0.0124948358811777,0.0124436961898416,0.000755795742325351,0.000806935433661398
Telecomunicacoes,201712,1195261095.22214,986,6,87692181695.9998,0.0136301899679691,0.013250631623503,0.0119018825412383,0.0003795583444661,0.00172830742673083
Telecomunicacoes,201801,1176982205.7087,968,6,94549805856.5787,0.0124482773396071,0.0136301899679691,0.0124948358811777,-0.00118191262836202,-4.65585415705648e-05
Telecomunicacoes,201802,1195021246.10488,949,6,97110292371.6627,0.0123058145220207,0.0124482773396071,0.013250631623503,-0.000142462817586392,-0.000944817101482307
Telecomunicacoes,201803,1476588552.17599,993,6,108484322569.548,0.0136110777778915,0.0123058145220207,0.0136301899679691,0.00130526325587078,-1.91121900776324e-05
Telecomunicacoes,201804,1720037587.83618,996,6,112852815596.265,0.0152414237850271,0.0136110777778915,0.0124482773396071,0.00163034600713558,0.00279314644541996
Telecomunicacoes,201805,2046599611.4955,1010,6,112393039639.731,0.0182093092068312,0.0152414237850271,0.0123058145220207,0.00296788542180417,0.00590349468481053
Telecomunicacoes,201806,1824954281.44195,1025,6,107697210646.92,0.016945232568975,0.0182093092068312,0.0136110777778915,-0.0012640766378562,0.00333415479108355
Telecomunicacoes,201807,1486316240.92105,1014,6,104191187693.892,0.0142652778398858,0.016945232568975,0.0152414237850271,-0.00267995472908922,-0.000976145945141249
Telecomunicacoes,201808,1483873588.83059,1018,6,108043579827.41,0.0137340283541228,0.0142652778398858,0.0182093092068312,-0.000531249485762964,-0.00447528085270838
Telecomunicacoes,201809,1151712801.55506,947,6,106660522580.877,0.0107979294840015,0.0137340283541228,0.016945232568975,-0.00293609887012136,-0.00614730308497354
Telecomunicacoes,201810,1257446993.6561,976,6,116108798282.466,0.0108299027486015,0.0107979294840015,0.0142652778398858,3.19732646000617e-05,-0.00343537509128426
Telecomunicacoes,201811,1186935110.40743,985,6,131193687159.846,0.0090471968286193,0.0108299027486015,0.0137340283541228,-0.00178270591998225,-0.00468683152550354
Telecomunicacoes,201812,1158008205.89036,942,6,140270231627.397,0.00825555210435811,0.0090471968286193,0.0107979294840015,-0.000791644724261183,-0.00254237737964337
Telecomunicacoes,201901,1372251689.84184,987,6,142316178989.126,0.00964227468436098,0.00825555210435811,0.0108299027486015,0.00138672258000287,-0.00118762806424057
Telecomunicacoes,201902,1351608147.98487,1012,6,160744912098.041,0.00840840391365237,0.00964227468436098,0.0090471968286193,-0.00123387077070861,-0.000638792914966924
Telecomunicacoes,201903,1432063590.94497,1013,6,162201074038.707,0.00882894024859062,0.00840840391365237,0.00825555210435811,0.000420536334938252,0.000573388144232511
Telecomunicacoes,201904,1745632986.49551,1004,6,162912423696.299,0.0107151618451746,0.00882894024859062,0.00964227468436098,0.00188622159658402,0.00107288716081366
Telecomunicacoes,201905,1694153026.38474,1041,6,164994815118.071,0.0102679167534592,0.0107151618451746,0.00840840391365237,-0.000447245091715457,0.00185951283980681
Telecomunicacoes,201906,2265369636.39795,1021,5,181024072690.824,0.012514189978849,0.0102679167534592,0.00882894024859062,0.00224627322538981,0.00368524973025837
