ticker,ym,retorno,pred,media_ingenua,refit_em,melhor_iter,quintil
BRGE3,202101,-0.0442678774120319,0.0356308370828629,0.0228913301231138,202101,94,5
BRIV3,202101,-0.0291262135922331,0.0371156558394432,0.0228913301231138,202101,94,5
BRKM5,202101,-0.0302267224440355,0.0296206939965487,0.0228913301231138,202101,94,4
BRML3,202101,-0.0108481262327418,0.0271754637360573,0.0228913301231138,202101,94,3
BRPR3,202101,-0.0577971906706708,0.0231141727417707,0.0228913301231138,202101,94,1
BRSR3,202101,-0.0635135957913412,0.0412627533078194,0.0228913301231138,202101,94,5
BRSR6,202101,-0.0693816667549507,0.0247522033751011,0.0228913301231138,202101,94,1
BTOW3,202101,0.0262601871415635,0.0264365766197443,0.0228913301231138,202101,94,2
CAML3,202101,-0.0670858747913072,0.0267743691802025,0.0228913301231138,202101,94,3
CARD3,202101,-0.0369393139841688,0.0310615673661232,0.0228913301231138,202101,94,4
CCPR3,202101,-0.0529411764705883,0.0269719138741493,0.0228913301231138,202101,94,3
CCRO3,202101,-0.033457249070632,0.0225542057305574,0.0228913301231138,202101,94,1
CEAB3,202101,-0.174791046946432,0.0236723590642214,0.0228913301231138,202101,94,1
CESP3,202101,-0.0328467153284671,0.0303284078836441,0.0228913301231138,202101,94,4
CESP6,202101,-0.0258980785296575,0.0249540507793427,0.0228913301231138,202101,94,2
CGRA4,202101,-0.035301111714273,0.0345413386821747,0.0228913301231138,202101,94,5
CIEL3,202101,-0.0714285714285715,0.0251390710473061,0.0228913301231138,202101,94,2
CLSC4,202101,0.0991175246010123,0.0312889963388443,0.0228913301231138,202101,94,4
CMIG3,202101,0.00823030611089703,0.0317431166768074,0.0228913301231138,202101,94,4
CMIG4,202101,-0.0156636543361179,0.0252171009778976,0.0228913301231138,202101,94,2
COCE5,202101,-0.0181967607906833,0.0234937127679586,0.0228913301231138,202101,94,1
COGN3,202101,-0.159353424273509,0.0268477648496628,0.0228913301231138,202101,94,3
CPFE3,202101,-0.0590858837826475,0.026032404974103,0.0228913301231138,202101,94,2
CPLE3,202101,0.0342341133272872,0.0272959843277931,0.0228913301231138,202101,94,3
CPLE6,202101,0.0320404721753795,0.0252171009778976,0.0228913301231138,202101,94,2
CRDE3,202101,-0.0869939707149009,0.028818154707551,0.0228913301231138,202101,94,4
CRFB3,202101,-0.0957142857142857,0.0262020695954561,0.0228913301231138,202101,94,2
