ticker,ym,peer_ret,n_peers
GGBR3,201703,-0.00745292367897502,53
GGBR4,201703,-0.0200093221818084,54
GOAU3,201703,-0.0412385574642689,52
GOAU4,201703,-0.0158937748570155,54
GOLL4,201703,-0.0113283605340129,52
GPCP3,201703,-9.09034116569365e-05,42
GRND3,201703,-0.0030396559208109,52
GSHP3,201703,0.0364112153094626,36
GUAR3,201703,-0.0269118254566601,53
GUAR4,201703,-0.00764008614000335,52
HBOR3,201703,0.00529575960914192,52
HGTX3,201703,-0.013623256276451,52
HYPE3,201703,-0.00116530995688885,54
IDNT3,201703,-0.0041300145053093,46
IGTA3,201703,-0.00788762331406882,53
INEP3,201703,0.0134751595424885,48
ITSA3,201703,0.0339563363254816,50
ITSA4,201703,-0.0116131221112499,54
ITUB3,201703,-0.0193647944180431,52
ITUB4,201703,-0.00566357810800862,54
JBSS3,201703,-0.00250576159807853,54
JHSF3,201703,-0.00332412402322725,17
JOPA3,201703,0.00292335036031978,48
JSLG3,201703,-0.048204408520191,47
KLBN11,201703,-0.00301782111540013,53
KLBN3,201703,-0.0271062008727544,46
KLBN4,201703,-0.0262749937073175,46
KROT3,201703,-0.00159796956163782,54
LAME3,201703,-0.00345306013650133,53
LAME4,201703,-0.00805846239916684,54
LCAM3,201703,-0.0663463154158963,37
LEVE3,201703,-0.00735832571266836,50
LIGT3,201703,-0.0139557898481342,53
LINX3,201703,-0.00819285919100227,52
LOGN3,201703,0.0258305863952442,36
LPSB3,201703,-0.0215190473839067,52
LREN3,201703,-0.0206837888665444,54
MAGG3,201703,0.000102708770902802,50
MDIA3,201703,-0.00396473350539774,53
MEAL3,201703,-0.00218599933499107,52
MGLU3,201703,-0.00302257579293003,46
MILS3,201703,-0.0170698425053824,52
MLFT4,201703,-0.0142894687044956,52
MOVI3,201703,0.00346205333027833,54
MPLU3,201703,-0.00772845562570158,52
MRFG3,201703,0.00196539152916827,54
MRVE3,201703,-0.0156053380286442,54
MULT3,201703,-0.000685549033409617,54
MYPK3,201703,-0.00423301863528318,50
NATU3,201703,-0.0251266993619011,54
ODPV3,201703,-0.0072343965812379,52
OFSA3,201703,0.0034499976406763,51
OGXP3,201703,-0.0712136267681303,44
OIBR3,201703,0.0401476594764935,50
OIBR4,201703,-0.00368953712478348,51
PARC3,201703,-0.0142755796950954,52
PARD3,201703,-0.00308733384561841,52
PCAR4,201703,-0.00671777878477224,54
PDGR3,201703,-0.070338084145203,42
PETR3,201703,-0.0170123495927482,54
PETR4,201703,-0.0146230131160866,54
PFRM3,201703,-0.0390159512419842,50
PINE4,201703,0.00242675164467207,42
PMAM3,201703,-0.0235140070798991,44
PNVL3,201703,0.0249513495528965,43
PNVL4,201703,-0.00568264229847877,52
POMO3,201703,-0.0246899786087642,47
POMO4,201703,0.00172132063841643,50
PRIO3,201703,0.00652691488860167,43
PRML3,201703,-0.0230867464779591,50
PSSA3,201703,-0.0151772425965597,52
PTBL3,201703,-0.0139568081210529,46
QGEP3,201703,-0.00617473891051441,53
QUAL3,201703,-0.0188687390950759,54
RADL3,201703,-0.017411660041474,54
RAIL3,201703,-0.00426144935502958,54
RAPT3,201703,0.00461005143787873,49
RAPT4,201703,0.00169618241002879,53
RDNI3,201703,0.00216834019573446,49
REDE3,201703,-0.0264209978593056,49
REDE4,201703,-0.0219656544447717,49
RENT3,201703,-0.0138163044903656,54
RLOG3,201703,-0.00819341758495264,53
RPAD3,201703,0.00763198487202909,48
RSID3,201703,-0.0452117239283353,42
SANB11,201703,-0.0077761931381441,54
SANB3,201703,-0.00656220525985865,46
SANB4,201703,5.86883138624554e-05,49
SAPR4,201703,-0.0150419320106104,53
SBSP3,201703,-0.0125823404325797,54
SCAR3,201703,-0.00437837561004387,42
SEDU3,201703,-0.00114840689067508,43
SEER3,201703,-0.0455917401424464,52
SGAS4,201703,-0.122154720583868,8
SGPS3,201703,0.0144462642555563,43
SHOW3,201703,-0.0202036280310214,49
SLCE3,201703,-0.0212809845967279,52
SLED4,201703,0.0554213750867349,40
SMLE3,201703,-0.00127712466949448,54
SMTO3,201703,-0.00664704911637234,54
SNSL3,201703,0.0221512503865624,47
SSBR3,201703,0.00833401392668298,52
STBP3,201703,-0.0176194212392824,52
SULA11,201703,0.00370454957712422,53
SUZB5,201703,-0.00537317227120314,54
TAEE11,201703,-0.00301168303713409,53
TCSA3,201703,-0.00361052640609658,52
TECN3,201703,-0.017199664454619,52
TESA3,201703,-0.0237190819877135,51
TGMA3,201703,-0.00179582101525742,52
TIET11,201703,-0.01480576756498,53
TIET3,201703,-0.0416728611593225,18
TIET4,201703,-0.0421123473314927,26
TIMP3,201703,-0.0163916319430564,54
TOTS3,201703,-0.0164305326533041,53
TPIS3,201703,-0.0153847008665702,45
TRIS3,201703,0.00323380251940896,42
TRPL4,201703,-0.0152801623715176,53
TUPY3,201703,-0.0115184676005663,53
UGPA3,201703,-0.0232324808122847,54
UNIP3,201703,-0.00245443671824944,48
UNIP6,201703,0.0277683217266269,43
USIM3,201703,0.0337389975524983,50
USIM5,201703,-0.00789990962047966,54
VALE3,201703,-0.0273513706679129,54
VALE5,201703,-0.0166881704753819,54
VIVT3,201703,-0.0191122655173254,52
VIVT4,201703,-0.0104926916772091,54
VLID3,201703,0.00288923024698881,53
VVAR11,201703,0.0033339627815733,52
WEGE3,201703,-0.012166138856306,54
AALR3,201704,0.0230556498275801,52
ABCB4,201704,0.0135992210126441,49
ABEV3,201704,0.00948772625695801,53
ALPA4,201704,0.0279136934517142,52
ALSC3,201704,0.0119915361650299,52
ALUP11,201704,0.0306968317763644,53
ALUP3,201704,-0.00964720673098655,20
ALUP4,201704,-0.0252039894500078,43
AMAR3,201704,0.0190400641783947,51
ANIM3,201704,0.0434177010027913,52
ARZZ3,201704,0.0429197625739325,52
AZUL4,201704,0.0257995523399194,52
BBAS3,201704,0.0233697937404668,53
BBDC3,201704,0.0259692253608101,53
BBDC4,201704,0.00826942157950289,53
BBRK3,201704,0.0119338638627494,51
BBSE3,201704,0.0279628763320587,53
BBTG11,201704,0.0277257375056143,52
BEEF3,201704,0.0263426215483979,53
BPAC11,201704,-0.0127664995336079,49
BPHA3,201704,-0.0434621636513849,34
BRAP3,201704,0.00729015773383399,52
