ticker,ym,peer_ret,n_peers
EGIE3,201701,0.0728491824996261,48
ELET3,201701,0.0987455374650321,50
ELET6,201701,0.0738943898145335,48
ELPL4,201701,0.0718424487693823,43
EMAE4,201701,0.0396412726504066,13
EMBR3,201701,0.0762674493170686,49
ENBR3,201701,0.0833201162880411,49
ENEV3,201701,0.0767322821618395,42
ENGI11,201701,0.104361676285191,47
ENGI3,201701,0.063772713942377,17
ENGI4,201701,0.0931489554457619,32
ENMT3,201701,0.0927018663349838,32
ENMT4,201701,0.100890557619608,32
EQTL3,201701,0.0884116378335687,48
ESTC3,201701,0.0677511144211958,48
ETER3,201701,0.0624789936163862,35
EUCA4,201701,0.0761359417575603,39
EVEN3,201701,0.158858946213832,49
EZTC3,201701,0.134896695841449,49
FESA4,201701,0.0846574558062594,30
FIBR3,201701,0.0887005663447428,48
FLRY3,201701,0.0993545792681507,47
FRAS3,201701,0.0348040761740513,8
GEPA3,201701,0.0849654999748155,26
GEPA4,201701,0.100478047787008,26
GFSA3,201701,0.0939115979876502,45
GGBR3,201701,0.0493067892159437,40
GGBR4,201701,0.0777746095627772,48
GOAU3,201701,0.213672995401524,27
GOAU4,201701,0.0910874073565333,47
GOLL4,201701,0.0909536709655675,46
GPCP3,201701,0.0702267130954989,8
GRND3,201701,0.104818704210258,47
GSHP3,201701,0.408336060568278,5
GUAR3,201701,0.0908140948163327,43
GUAR4,201701,0.0995089843326318,46
HBOR3,201701,0.23294221917148,42
HGTX3,201701,0.0766544837806844,48
HYPE3,201701,0.0924017230148608,49
IDNT3,201701,0.116458348959697,36
IGTA3,201701,0.0864342800239106,48
INEP3,201701,0.367148692521171,5
INEP4,201701,0.312643801219588,5
ITSA3,201701,0.080038894798861,44
ITSA4,201701,0.0901300061021034,49
ITUB3,201701,0.0998879933970575,50
ITUB4,201701,0.0782843290313419,48
JBSS3,201701,0.0681311034832324,47
JHSF3,201701,0.330374223190223,12
JSLG3,201701,0.046572976975,40
KLBN11,201701,0.0886142922680384,48
KROT3,201701,0.0878154612361534,48
LAME3,201701,0.0707779585377476,43
LAME4,201701,0.0730286880700355,44
LCAM3,201701,0.198247762397713,17
LEVE3,201701,0.0944279908102724,43
LIGT3,201701,0.0928694515408234,52
LINX3,201701,0.103090438293124,47
LLISE3,201701,0.0518010031092306,35
LOGN3,201701,0.0829781758626004,17
LPSB3,201701,0.0880610316261941,40
LREN3,201701,0.0684779198880519,48
LUPA3,201701,0.212170463596393,8
MAGG3,201701,0.109167727423935,45
MDIA3,201701,0.073267311988415,46
MEAL3,201701,0.0954139666410663,45
MGLU3,201701,0.0783894690245858,42
MILS3,201701,0.0960962418247763,46
MLFT4,201701,0.0974084680907292,41
MPLU3,201701,0.132821873021044,43
MRFG3,201701,0.0840221551254472,48
MRVE3,201701,0.0887811966269354,48
MULT3,201701,0.0804772859697558,48
